Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-06-28T00:00:00+02:00,3830851,16294
Bayern,09,2022-06-28T00:00:00+02:00,5118697,24354
Berlin,11,2022-06-28T00:00:00+02:00,1096712,4640
Brandenburg,12,2022-06-28T00:00:00+02:00,819092,5713
Bremen,04,2022-06-28T00:00:00+02:00,215074,789
Hamburg,02,2022-06-28T00:00:00+02:00,628232,2721
Hessen,06,2022-06-28T00:00:00+02:00,2011318,10333
Mecklenburg-Vorpommern,13,2022-06-28T00:00:00+02:00,509406,2255
Niedersachsen,03,2022-06-28T00:00:00+02:00,2594609,9622
Nordrhein-Westfalen,05,2022-06-28T00:00:00+02:00,5683816,25716
Rheinland-Pfalz,07,2022-06-28T00:00:00+02:00,1233593,5746
Saarland,10,2022-06-28T00:00:00+02:00,336655,1718
Sachsen,14,2022-06-28T00:00:00+02:00,1551093,15594
Sachsen-Anhalt,15,2022-06-28T00:00:00+02:00,739537,5400
Schleswig-Holstein,01,2022-06-28T00:00:00+02:00,821782,2597
Thüringen,16,2022-06-28T00:00:00+02:00,723773,7355
