Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-05-17T00:00:00+02:00,478496,9703
Bayern,09,2021-05-17T00:00:00+02:00,626403,14596
Berlin,11,2021-05-17T00:00:00+02:00,175283,3399
Brandenburg,12,2021-05-17T00:00:00+02:00,106565,3673
Bremen,04,2021-05-17T00:00:00+02:00,26573,468
Hamburg,02,2021-05-17T00:00:00+02:00,74991,1533
Hessen,06,2021-05-17T00:00:00+02:00,279342,7135
Mecklenburg-Vorpommern,13,2021-05-17T00:00:00+02:00,42961,1079
Niedersachsen,03,2021-05-17T00:00:00+02:00,252337,5474
Nordrhein-Westfalen,05,2021-05-17T00:00:00+02:00,786304,16252
Rheinland-Pfalz,07,2021-05-17T00:00:00+02:00,149106,3646
Saarland,10,2021-05-17T00:00:00+02:00,39642,978
Sachsen,14,2021-05-17T00:00:00+02:00,278217,9380
Sachsen-Anhalt,15,2021-05-17T00:00:00+02:00,96537,3221
Schleswig-Holstein,01,2021-05-17T00:00:00+02:00,61674,1565
Thüringen,16,2021-05-17T00:00:00+02:00,124415,4058
