Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-03-09T00:00:00+01:00,5063208,19283
Bayern,09,2023-03-09T00:00:00+01:00,6740114,28653
Berlin,11,2023-03-09T00:00:00+01:00,1430212,5562
Brandenburg,12,2023-03-09T00:00:00+01:00,1113749,6502
Bremen,04,2023-03-09T00:00:00+01:00,303575,967
Hamburg,02,2023-03-09T00:00:00+01:00,807013,3614
Hessen,06,2023-03-09T00:00:00+01:00,2927985,12428
Mecklenburg-Vorpommern,13,2023-03-09T00:00:00+01:00,711365,2765
Niedersachsen,03,2023-03-09T00:00:00+01:00,3859986,13689
Nordrhein-Westfalen,05,2023-03-09T00:00:00+01:00,8046426,31384
Rheinland-Pfalz,07,2023-03-09T00:00:00+01:00,1769487,6962
Saarland,10,2023-03-09T00:00:00+01:00,492641,2131
Sachsen,14,2023-03-09T00:00:00+01:00,1955551,16811
Sachsen-Anhalt,15,2023-03-09T00:00:00+01:00,960940,6283
Schleswig-Holstein,01,2023-03-09T00:00:00+01:00,1175231,3477
Thüringen,16,2023-03-09T00:00:00+01:00,883748,8297
