Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-07-12T00:00:00+02:00,3990614,16419
Bayern,09,2022-07-12T00:00:00+02:00,5323079,24580
Berlin,11,2022-07-12T00:00:00+02:00,1136242,4665
Brandenburg,12,2022-07-12T00:00:00+02:00,844839,5730
Bremen,04,2022-07-12T00:00:00+02:00,225768,799
Hamburg,02,2022-07-12T00:00:00+02:00,659561,2752
Hessen,06,2022-07-12T00:00:00+02:00,2128743,10490
Mecklenburg-Vorpommern,13,2022-07-12T00:00:00+02:00,529503,2277
Niedersachsen,03,2022-07-12T00:00:00+02:00,2759228,9783
Nordrhein-Westfalen,05,2022-07-12T00:00:00+02:00,5960016,25904
Rheinland-Pfalz,07,2022-07-12T00:00:00+02:00,1294882,5812
Saarland,10,2022-07-12T00:00:00+02:00,355504,1736
Sachsen,14,2022-07-12T00:00:00+02:00,1590607,15631
Sachsen-Anhalt,15,2022-07-12T00:00:00+02:00,760130,5428
Schleswig-Holstein,01,2022-07-12T00:00:00+02:00,884171,2644
Thüringen,16,2022-07-12T00:00:00+02:00,737602,7385
