Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-02-25T00:00:00+01:00,2031016,14191
Bayern,09,2022-02-25T00:00:00+01:00,2687779,21266
Berlin,11,2022-02-25T00:00:00+01:00,727110,4242
Brandenburg,12,2022-02-25T00:00:00+01:00,502811,5175
Bremen,04,2022-02-25T00:00:00+01:00,113399,678
Hamburg,02,2022-02-25T00:00:00+01:00,343788,2286
Hessen,06,2022-02-25T00:00:00+01:00,1043813,9139
Mecklenburg-Vorpommern,13,2022-02-25T00:00:00+01:00,230191,1746
Niedersachsen,03,2022-02-25T00:00:00+01:00,1011016,7417
Nordrhein-Westfalen,05,2022-02-25T00:00:00+01:00,2976909,22141
Rheinland-Pfalz,07,2022-02-25T00:00:00+01:00,557620,4973
Saarland,10,2022-02-25T00:00:00+01:00,154010,1398
Sachsen,14,2022-02-25T00:00:00+01:00,914758,14288
Sachsen-Anhalt,15,2022-02-25T00:00:00+01:00,393336,4732
Schleswig-Holstein,01,2022-02-25T00:00:00+01:00,311289,2102
Thüringen,16,2022-02-25T00:00:00+01:00,400167,6597
