Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-05-27T00:00:00+02:00,3658041,16099
Bayern,09,2022-05-27T00:00:00+02:00,4876611,24009
Berlin,11,2022-05-27T00:00:00+02:00,1045197,4608
Brandenburg,12,2022-05-27T00:00:00+02:00,788200,5662
Bremen,04,2022-05-27T00:00:00+02:00,199618,774
Hamburg,02,2022-05-27T00:00:00+02:00,579767,2646
Hessen,06,2022-05-27T00:00:00+02:00,1847349,10111
Mecklenburg-Vorpommern,13,2022-05-27T00:00:00+02:00,485492,2227
Niedersachsen,03,2022-05-27T00:00:00+02:00,2347602,9270
Nordrhein-Westfalen,05,2022-05-27T00:00:00+02:00,5253711,25358
Rheinland-Pfalz,07,2022-05-27T00:00:00+02:00,1145383,5675
Saarland,10,2022-05-27T00:00:00+02:00,314108,1677
Sachsen,14,2022-05-27T00:00:00+02:00,1505942,15506
Sachsen-Anhalt,15,2022-05-27T00:00:00+02:00,715386,5344
Schleswig-Holstein,01,2022-05-27T00:00:00+02:00,729388,2537
Thüringen,16,2022-05-27T00:00:00+02:00,708868,7278
