Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-02-02T00:00:00+01:00,1400288,13698
Bayern,09,2022-02-02T00:00:00+01:00,1838407,20527
Berlin,11,2022-02-02T00:00:00+01:00,553172,4128
Brandenburg,12,2022-02-02T00:00:00+01:00,352952,5011
Bremen,04,2022-02-02T00:00:00+01:00,88906,653
Hamburg,02,2022-02-02T00:00:00+01:00,258337,2147
Hessen,06,2022-02-02T00:00:00+01:00,740293,8843
Mecklenburg-Vorpommern,13,2022-02-02T00:00:00+01:00,152487,1649
Niedersachsen,03,2022-02-02T00:00:00+01:00,674205,7109
Nordrhein-Westfalen,05,2022-02-02T00:00:00+01:00,2066527,21172
Rheinland-Pfalz,07,2022-02-02T00:00:00+01:00,394387,4815
Saarland,10,2022-02-02T00:00:00+01:00,106781,1333
Sachsen,14,2022-02-02T00:00:00+01:00,735114,14091
Sachsen-Anhalt,15,2022-02-02T00:00:00+01:00,272943,4606
Schleswig-Holstein,01,2022-02-02T00:00:00+01:00,227859,1978
Thüringen,16,2022-02-02T00:00:00+01:00,323986,6410
