Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-04-03T00:00:00+02:00,3085646,15141
Bayern,09,2022-04-03T00:00:00+02:00,4111401,22650
Berlin,11,2022-04-03T00:00:00+02:00,918015,4386
Brandenburg,12,2022-04-03T00:00:00+02:00,695181,5432
Bremen,04,2022-04-03T00:00:00+02:00,158231,716
Hamburg,02,2022-04-03T00:00:00+02:00,455524,2396
Hessen,06,2022-04-03T00:00:00+02:00,1474222,9637
Mecklenburg-Vorpommern,13,2022-04-03T00:00:00+02:00,409350,2018
Niedersachsen,03,2022-04-03T00:00:00+02:00,1743355,8122
Nordrhein-Westfalen,05,2022-04-03T00:00:00+02:00,4321400,23759
Rheinland-Pfalz,07,2022-04-03T00:00:00+02:00,907298,5278
Saarland,10,2022-04-03T00:00:00+02:00,256302,1541
Sachsen,14,2022-04-03T00:00:00+02:00,1338505,14765
Sachsen-Anhalt,15,2022-04-03T00:00:00+02:00,616477,5027
Schleswig-Holstein,01,2022-04-03T00:00:00+02:00,520433,2308
Thüringen,16,2022-04-03T00:00:00+02:00,616208,6853
