Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-07-05T00:00:00+02:00,3903019,16365
Bayern,09,2022-07-05T00:00:00+02:00,5212990,24469
Berlin,11,2022-07-05T00:00:00+02:00,1116147,4650
Brandenburg,12,2022-07-05T00:00:00+02:00,831085,5723
Bremen,04,2022-07-05T00:00:00+02:00,220296,794
Hamburg,02,2022-07-05T00:00:00+02:00,644540,2731
Hessen,06,2022-07-05T00:00:00+02:00,2067451,10391
Mecklenburg-Vorpommern,13,2022-07-05T00:00:00+02:00,520374,2265
Niedersachsen,03,2022-07-05T00:00:00+02:00,2679493,9716
Nordrhein-Westfalen,05,2022-07-05T00:00:00+02:00,5830542,25797
Rheinland-Pfalz,07,2022-07-05T00:00:00+02:00,1264572,5761
Saarland,10,2022-07-05T00:00:00+02:00,345006,1721
Sachsen,14,2022-07-05T00:00:00+02:00,1570698,15608
Sachsen-Anhalt,15,2022-07-05T00:00:00+02:00,749756,5417
Schleswig-Holstein,01,2022-07-05T00:00:00+02:00,856035,2616
Thüringen,16,2022-07-05T00:00:00+02:00,730480,7373
