Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2021-05-14T00:00:00+02:00,8357,175
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2021-05-14T00:00:00+02:00,1982,60
Biberach,Baden-Württemberg,08426000,2021-05-14T00:00:00+02:00,8234,165
Bodenseekreis,Baden-Württemberg,08435000,2021-05-14T00:00:00+02:00,7437,150
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2021-05-14T00:00:00+02:00,8161,179
Böblingen,Baden-Württemberg,08115000,2021-05-14T00:00:00+02:00,16179,269
Calw,Baden-Württemberg,08235000,2021-05-14T00:00:00+02:00,7869,169
Emmendingen,Baden-Württemberg,08316000,2021-05-14T00:00:00+02:00,6011,156
Enzkreis,Baden-Württemberg,08236000,2021-05-14T00:00:00+02:00,9171,239
Esslingen,Baden-Württemberg,08116000,2021-05-14T00:00:00+02:00,25064,520
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2021-05-14T00:00:00+02:00,7201,150
Freudenstadt,Baden-Württemberg,08237000,2021-05-14T00:00:00+02:00,5064,152
Göppingen,Baden-Württemberg,08117000,2021-05-14T00:00:00+02:00,11901,210
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2021-05-14T00:00:00+02:00,4979,58
Heidenheim,Baden-Württemberg,08135000,2021-05-14T00:00:00+02:00,5641,149
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2021-05-14T00:00:00+02:00,8242,129
Heilbronn (Landkreis),Baden-Württemberg,08125000,2021-05-14T00:00:00+02:00,15441,195
Hohenlohekreis,Baden-Württemberg,08126000,2021-05-14T00:00:00+02:00,5431,112
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2021-05-14T00:00:00+02:00,10338,190
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2021-05-14T00:00:00+02:00,17792,444
Konstanz,Baden-Württemberg,08335000,2021-05-14T00:00:00+02:00,11057,277
Ludwigsburg,Baden-Württemberg,08118000,2021-05-14T00:00:00+02:00,25327,489
Lörrach,Baden-Württemberg,08336000,2021-05-14T00:00:00+02:00,9517,285
Main-Tauber-Kreis,Baden-Württemberg,08128000,2021-05-14T00:00:00+02:00,4869,87
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2021-05-14T00:00:00+02:00,15678,292
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2021-05-14T00:00:00+02:00,6107,134
Ortenaukreis,Baden-Württemberg,08317000,2021-05-14T00:00:00+02:00,18399,547
Ostalbkreis,Baden-Württemberg,08136000,2021-05-14T00:00:00+02:00,14699,367
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2021-05-14T00:00:00+02:00,7222,174
Rastatt,Baden-Württemberg,08216000,2021-05-14T00:00:00+02:00,9523,183
Ravensburg,Baden-Württemberg,08436000,2021-05-14T00:00:00+02:00,10381,130
Rems-Murr-Kreis,Baden-Württemberg,08119000,2021-05-14T00:00:00+02:00,19128,344
Reutlingen,Baden-Württemberg,08415000,2021-05-14T00:00:00+02:00,13073,256
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2021-05-14T00:00:00+02:00,21719,393
Rottweil,Baden-Württemberg,08325000,2021-05-14T00:00:00+02:00,7202,154
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2021-05-14T00:00:00+02:00,9300,198
Schwäbisch Hall,Baden-Württemberg,08127000,2021-05-14T00:00:00+02:00,10935,247
Sigmaringen,Baden-Württemberg,08437000,2021-05-14T00:00:00+02:00,5305,80
Stuttgart,Baden-Württemberg,08111000,2021-05-14T00:00:00+02:00,28101,388
Tuttlingen,Baden-Württemberg,08327000,2021-05-14T00:00:00+02:00,7132,138
Tübingen,Baden-Württemberg,08416000,2021-05-14T00:00:00+02:00,8944,172
Ulm (Stadtkreis),Baden-Württemberg,08421000,2021-05-14T00:00:00+02:00,5511,76
Waldshut,Baden-Württemberg,08337000,2021-05-14T00:00:00+02:00,7152,205
Zollernalbkreis,Baden-Württemberg,08417000,2021-05-14T00:00:00+02:00,8548,164
Aichach-Friedberg,Bayern,09771000,2021-05-14T00:00:00+02:00,5049,93
Altötting,Bayern,09171000,2021-05-14T00:00:00+02:00,5867,208
Amberg,Bayern,09361000,2021-05-14T00:00:00+02:00,1712,22
Amberg-Sulzbach,Bayern,09371000,2021-05-14T00:00:00+02:00,4718,156
Ansbach (Stadt),Bayern,09561000,2021-05-14T00:00:00+02:00,1750,44
Ansbach (Landkreis),Bayern,09571000,2021-05-14T00:00:00+02:00,8065,172
Aschaffenburg (Stadt),Bayern,09661000,2021-05-14T00:00:00+02:00,3255,108
Aschaffenburg (Landkreis),Bayern,09671000,2021-05-14T00:00:00+02:00,7809,202
