Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-11-24T00:00:00+01:00,133689,2452
Bayern,09,2020-11-24T00:00:00+01:00,185803,3490
Berlin,11,2020-11-24T00:00:00+01:00,57309,456
Brandenburg,12,2020-11-24T00:00:00+01:00,15867,287
Bremen,04,2020-11-24T00:00:00+01:00,9307,112
Hamburg,02,2020-11-24T00:00:00+01:00,22939,339
Hessen,06,2020-11-24T00:00:00+01:00,77897,1071
Mecklenburg-Vorpommern,13,2020-11-24T00:00:00+01:00,5247,54
Niedersachsen,03,2020-11-24T00:00:00+01:00,64504,1022
Nordrhein-Westfalen,05,2020-11-24T00:00:00+01:00,236806,3047
Rheinland-Pfalz,07,2020-11-24T00:00:00+01:00,39275,434
Saarland,10,2020-11-24T00:00:00+01:00,11561,239
Sachsen,14,2020-11-24T00:00:00+01:00,44927,682
Sachsen-Anhalt,15,2020-11-24T00:00:00+01:00,10331,129
Schleswig-Holstein,01,2020-11-24T00:00:00+01:00,13056,237
Thüringen,16,2020-11-24T00:00:00+01:00,14169,310
