Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-11-17T00:00:00+01:00,4866826,17981
Bayern,09,2022-11-17T00:00:00+01:00,6511360,26873
Berlin,11,2022-11-17T00:00:00+01:00,1348756,5040
Brandenburg,12,2022-11-17T00:00:00+01:00,1045607,6124
Bremen,04,2022-11-17T00:00:00+01:00,282349,879
Hamburg,02,2022-11-17T00:00:00+01:00,770158,3212
Hessen,06,2022-11-17T00:00:00+01:00,2770513,11561
Mecklenburg-Vorpommern,13,2022-11-17T00:00:00+01:00,665666,2566
Niedersachsen,03,2022-11-17T00:00:00+01:00,3540280,11566
Nordrhein-Westfalen,05,2022-11-17T00:00:00+01:00,7447704,28668
Rheinland-Pfalz,07,2022-11-17T00:00:00+01:00,1671904,6484
Saarland,10,2022-11-17T00:00:00+01:00,465711,1950
Sachsen,14,2022-11-17T00:00:00+01:00,1884522,16310
Sachsen-Anhalt,15,2022-11-17T00:00:00+01:00,916244,5981
Schleswig-Holstein,01,2022-11-17T00:00:00+01:00,1107414,3109
Thüringen,16,2022-11-17T00:00:00+01:00,857476,7888
