Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-11-23T00:00:00+01:00,764566,11507
Bayern,09,2021-11-23T00:00:00+01:00,1040178,17048
Berlin,11,2021-11-23T00:00:00+01:00,259446,3784
Brandenburg,12,2021-11-23T00:00:00+01:00,157851,4041
Bremen,04,2021-11-23T00:00:00+01:00,38092,543
Hamburg,02,2021-11-23T00:00:00+01:00,109423,1869
Hessen,06,2021-11-23T00:00:00+01:00,394498,8058
Mecklenburg-Vorpommern,13,2021-11-23T00:00:00+01:00,63735,1298
Niedersachsen,03,2021-11-23T00:00:00+01:00,356714,6261
Nordrhein-Westfalen,05,2021-11-23T00:00:00+01:00,1119267,18724
Rheinland-Pfalz,07,2021-11-23T00:00:00+01:00,218451,4220
Saarland,10,2021-11-23T00:00:00+01:00,56616,1098
Sachsen,14,2021-11-23T00:00:00+01:00,431062,10677
Sachsen-Anhalt,15,2021-11-23T00:00:00+01:00,138855,3705
Schleswig-Holstein,01,2021-11-23T00:00:00+01:00,91975,1775
Thüringen,16,2021-11-23T00:00:00+01:00,190182,4825
