Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2023-03-08T00:00:00+01:00,90939,309
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2023-03-08T00:00:00+01:00,23926,136
Biberach,Baden-Württemberg,08426000,2023-03-08T00:00:00+01:00,99334,336
Bodenseekreis,Baden-Württemberg,08435000,2023-03-08T00:00:00+01:00,92468,397
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2023-03-08T00:00:00+01:00,116867,407
Böblingen,Baden-Württemberg,08115000,2023-03-08T00:00:00+01:00,184607,542
Calw,Baden-Württemberg,08235000,2023-03-08T00:00:00+01:00,70867,363
Emmendingen,Baden-Württemberg,08316000,2023-03-08T00:00:00+01:00,81239,297
Enzkreis,Baden-Württemberg,08236000,2023-03-08T00:00:00+01:00,95369,359
Esslingen,Baden-Württemberg,08116000,2023-03-08T00:00:00+01:00,243295,1047
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2023-03-08T00:00:00+01:00,106173,319
Freudenstadt,Baden-Württemberg,08237000,2023-03-08T00:00:00+01:00,56172,267
Göppingen,Baden-Württemberg,08117000,2023-03-08T00:00:00+01:00,113215,426
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2023-03-08T00:00:00+01:00,62339,182
Heidenheim,Baden-Württemberg,08135000,2023-03-08T00:00:00+01:00,63651,383
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2023-03-08T00:00:00+01:00,59481,301
Heilbronn (Landkreis),Baden-Württemberg,08125000,2023-03-08T00:00:00+01:00,168558,536
Hohenlohekreis,Baden-Württemberg,08126000,2023-03-08T00:00:00+01:00,54995,198
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2023-03-08T00:00:00+01:00,130620,421
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2023-03-08T00:00:00+01:00,210601,777
Konstanz,Baden-Württemberg,08335000,2023-03-08T00:00:00+01:00,124915,453
Ludwigsburg,Baden-Württemberg,08118000,2023-03-08T00:00:00+01:00,233655,765
Lörrach,Baden-Württemberg,08336000,2023-03-08T00:00:00+01:00,94626,480
Main-Tauber-Kreis,Baden-Württemberg,08128000,2023-03-08T00:00:00+01:00,61799,256
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2023-03-08T00:00:00+01:00,135935,550
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2023-03-08T00:00:00+01:00,71674,238
Ortenaukreis,Baden-Württemberg,08317000,2023-03-08T00:00:00+01:00,212426,972
Ostalbkreis,Baden-Württemberg,08136000,2023-03-08T00:00:00+01:00,151510,637
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2023-03-08T00:00:00+01:00,59410,347
Rastatt,Baden-Württemberg,08216000,2023-03-08T00:00:00+01:00,114461,448
Ravensburg,Baden-Württemberg,08436000,2023-03-08T00:00:00+01:00,130769,241
Rems-Murr-Kreis,Baden-Württemberg,08119000,2023-03-08T00:00:00+01:00,197349,731
Reutlingen,Baden-Württemberg,08415000,2023-03-08T00:00:00+01:00,132000,572
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2023-03-08T00:00:00+01:00,249516,922
Rottweil,Baden-Württemberg,08325000,2023-03-08T00:00:00+01:00,67873,311
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2023-03-08T00:00:00+01:00,96849,443
Schwäbisch Hall,Baden-Württemberg,08127000,2023-03-08T00:00:00+01:00,86195,378
Sigmaringen,Baden-Württemberg,08437000,2023-03-08T00:00:00+01:00,67487,199
Stuttgart,Baden-Württemberg,08111000,2023-03-08T00:00:00+01:00,253354,776
Tuttlingen,Baden-Württemberg,08327000,2023-03-08T00:00:00+01:00,66440,293
Tübingen,Baden-Württemberg,08416000,2023-03-08T00:00:00+01:00,103780,278
Ulm (Stadtkreis),Baden-Württemberg,08421000,2023-03-08T00:00:00+01:00,60287,176
Waldshut,Baden-Württemberg,08337000,2023-03-08T00:00:00+01:00,73453,396
Zollernalbkreis,Baden-Württemberg,08417000,2023-03-08T00:00:00+01:00,91752,404
Aichach-Friedberg,Bayern,09771000,2023-03-08T00:00:00+01:00,68201,183
Altötting,Bayern,09171000,2023-03-08T00:00:00+01:00,62034,416
Amberg,Bayern,09361000,2023-03-08T00:00:00+01:00,19958,87
Amberg-Sulzbach,Bayern,09371000,2023-03-08T00:00:00+01:00,49467,259
Ansbach (Stadt),Bayern,09561000,2023-03-08T00:00:00+01:00,21973,73
Ansbach (Landkreis),Bayern,09571000,2023-03-08T00:00:00+01:00,96589,298
Aschaffenburg (Stadt),Bayern,09661000,2023-03-08T00:00:00+01:00,35121,220
Aschaffenburg (Landkreis),Bayern,09671000,2023-03-08T00:00:00+01:00,86809,376
Augsburg (Stadt),Bayern,09761000,2023-03-08T00:00:00+01:00,144556,782
Augsburg (Landkreis),Bayern,09772000,2023-03-08T00:00:00+01:00,126183,473
Bad Kissingen,Bayern,09672000,2023-03-08T00:00:00+01:00,56600,244
Bad Tölz-Wolfratshausen,Bayern,09173000,2023-03-08T00:00:00+01:00,61931,203
Bamberg (Stadt),Bayern,09461000,2023-03-08T00:00:00+01:00,33754,183
Bamberg (Landkreis),Bayern,09471000,2023-03-08T00:00:00+01:00,80896,289
Bayreuth (Stadt),Bayern,09462000,2023-03-08T00:00:00+01:00,39122,200
Bayreuth (Landkreis),Bayern,09472000,2023-03-08T00:00:00+01:00,55067,268
Berchtesgadener Land,Bayern,09172000,2023-03-08T00:00:00+01:00,54501,216
Cham,Bayern,09372000,2023-03-08T00:00:00+01:00,69106,328
Coburg (Stadt),Bayern,09463000,2023-03-08T00:00:00+01:00,20304,124
Coburg (Landkreis),Bayern,09473000,2023-03-08T00:00:00+01:00,42906,223
Dachau,Bayern,09174000,2023-03-08T00:00:00+01:00,85406,283
Deggendorf,Bayern,09271000,2023-03-08T00:00:00+01:00,61273,327
Dillingen a.d. Donau,Bayern,09773000,2023-03-08T00:00:00+01:00,54491,261
Dingolfing-Landau,Bayern,09279000,2023-03-08T00:00:00+01:00,52258,301
Donau-Ries,Bayern,09779000,2023-03-08T00:00:00+01:00,73470,296
Ebersberg,Bayern,09175000,2023-03-08T00:00:00+01:00,74810,314
Eichstätt,Bayern,09176000,2023-03-08T00:00:00+01:00,69284,156
Erding,Bayern,09177000,2023-03-08T00:00:00+01:00,77033,228
Erlangen,Bayern,09562000,2023-03-08T00:00:00+01:00,47363,157
Erlangen-Höchstadt,Bayern,09572000,2023-03-08T00:00:00+01:00,72732,202
Forchheim,Bayern,09474000,2023-03-08T00:00:00+01:00,62567,249
Freising,Bayern,09178000,2023-03-08T00:00:00+01:00,91413,259
Freyung-Grafenau,Bayern,09272000,2023-03-08T00:00:00+01:00,43162,248
Fürstenfeldbruck,Bayern,09179000,2023-03-08T00:00:00+01:00,108568,270
Fürth (Stadt),Bayern,09563000,2023-03-08T00:00:00+01:00,65570,342
Fürth (Landkreis),Bayern,09573000,2023-03-08T00:00:00+01:00,60531,317
Garmisch-Partenkirchen,Bayern,09180000,2023-03-08T00:00:00+01:00,40320,172
Günzburg,Bayern,09774000,2023-03-08T00:00:00+01:00,65582,259
Haßberge,Bayern,09674000,2023-03-08T00:00:00+01:00,45932,179
Hof (Stadt),Bayern,09464000,2023-03-08T00:00:00+01:00,23369,196
Hof (Landkreis),Bayern,09475000,2023-03-08T00:00:00+01:00,49066,316
Ingolstadt,Bayern,09161000,2023-03-08T00:00:00+01:00,69102,290
Kaufbeuren,Bayern,09762000,2023-03-08T00:00:00+01:00,21504,138
Kelheim,Bayern,09273000,2023-03-08T00:00:00+01:00,66052,174
Kempten (Allgäu),Bayern,09763000,2023-03-08T00:00:00+01:00,34814,131
Kitzingen,Bayern,09675000,2023-03-08T00:00:00+01:00,46656,189
Kronach,Bayern,09476000,2023-03-08T00:00:00+01:00,36417,205
Kulmbach,Bayern,09477000,2023-03-08T00:00:00+01:00,39447,193
Landsberg am Lech,Bayern,09181000,2023-03-08T00:00:00+01:00,58215,127
Landshut (Stadt),Bayern,09261000,2023-03-08T00:00:00+01:00,35855,229
Landshut (Landkreis),Bayern,09274000,2023-03-08T00:00:00+01:00,86759,379
Lichtenfels,Bayern,09478000,2023-03-08T00:00:00+01:00,37273,191
Lindau (Bodensee),Bayern,09776000,2023-03-08T00:00:00+01:00,39904,151
Main-Spessart,Bayern,09677000,2023-03-08T00:00:00+01:00,57926,276
Memmingen,Bayern,09764000,2023-03-08T00:00:00+01:00,21466,44
Miesbach,Bayern,09182000,2023-03-08T00:00:00+01:00,52862,242
Miltenberg,Bayern,09676000,2023-03-08T00:00:00+01:00,68004,272
Mühldorf a. Inn,Bayern,09183000,2023-03-08T00:00:00+01:00,68169,370
München (Stadt),Bayern,09162000,2023-03-08T00:00:00+01:00,718238,2546
München (Landkreis),Bayern,09184000,2023-03-08T00:00:00+01:00,166021,462
Neu-Ulm,Bayern,09775000,2023-03-08T00:00:00+01:00,81723,312
Neuburg-Schrobenhausen,Bayern,09185000,2023-03-08T00:00:00+01:00,51326,165
Neumarkt i.d. OPf.,Bayern,09373000,2023-03-08T00:00:00+01:00,68545,292
Neustadt a.d. Aisch-Bad Windsheim,Bayern,09575000,2023-03-08T00:00:00+01:00,51246,185
Neustadt a.d. Waldnaab,Bayern,09374000,2023-03-08T00:00:00+01:00,53984,274
Nürnberg,Bayern,09564000,2023-03-08T00:00:00+01:00,257111,1384
Nürnberger Land,Bayern,09574000,2023-03-08T00:00:00+01:00,84513,433
Oberallgäu,Bayern,09780000,2023-03-08T00:00:00+01:00,78305,232
Ostallgäu,Bayern,09777000,2023-03-08T00:00:00+01:00,76495,313
Passau (Stadt),Bayern,09262000,2023-03-08T00:00:00+01:00,26342,167
Passau (Landkreis),Bayern,09275000,2023-03-08T00:00:00+01:00,104199,655
Pfaffenhofen a.d. Ilm,Bayern,09186000,2023-03-08T00:00:00+01:00,67100,287
Regen,Bayern,09276000,2023-03-08T00:00:00+01:00,42596,288
Regensburg (Stadt),Bayern,09362000,2023-03-08T00:00:00+01:00,76462,212
Regensburg (Landkreis),Bayern,09375000,2023-03-08T00:00:00+01:00,105269,303
Rhön-Grabfeld,Bayern,09673000,2023-03-08T00:00:00+01:00,44100,185
Rosenheim (Stadt),Bayern,09163000,2023-03-08T00:00:00+01:00,34723,150
Rosenheim (Landkreis),Bayern,09187000,2023-03-08T00:00:00+01:00,146921,838
Roth,Bayern,09576000,2023-03-08T00:00:00+01:00,67137,280
Rottal-Inn,Bayern,09277000,2023-03-08T00:00:00+01:00,65190,380
Schwabach,Bayern,09565000,2023-03-08T00:00:00+01:00,21347,149
Schwandorf,Bayern,09376000,2023-03-08T00:00:00+01:00,79117,329
Schweinfurt (Stadt),Bayern,09662000,2023-03-08T00:00:00+01:00,28908,203
Schweinfurt (Landkreis),Bayern,09678000,2023-03-08T00:00:00+01:00,63975,276
Starnberg,Bayern,09188000,2023-03-08T00:00:00+01:00,60099,196
Straubing,Bayern,09263000,2023-03-08T00:00:00+01:00,22621,138
Straubing-Bogen,Bayern,09278000,2023-03-08T00:00:00+01:00,58249,218
Tirschenreuth,Bayern,09377000,2023-03-08T00:00:00+01:00,40734,334
Traunstein,Bayern,09189000,2023-03-08T00:00:00+01:00,100329,424
Unterallgäu,Bayern,09778000,2023-03-08T00:00:00+01:00,74026,280
Weiden i.d. OPf.,Bayern,09363000,2023-03-08T00:00:00+01:00,23053,136
Weilheim-Schongau,Bayern,09190000,2023-03-08T00:00:00+01:00,70180,241
Weißenburg-Gunzenhausen,Bayern,09577000,2023-03-08T00:00:00+01:00,49985,208
Wunsiedel i. Fichtelgebirge,Bayern,09479000,2023-03-08T00:00:00+01:00,38288,325
Würzburg (Stadt),Bayern,09663000,2023-03-08T00:00:00+01:00,68673,241
Würzburg (Landkreis),Bayern,09679000,2023-03-08T00:00:00+01:00,81916,207
Berlin Charlottenburg-Wilmersdorf,Berlin,,2023-03-08T00:00:00+01:00,112564,482
Berlin Friedrichshain-Kreuzberg,Berlin,,2023-03-08T00:00:00+01:00,122636,240
Berlin Lichtenberg,Berlin,,2023-03-08T00:00:00+01:00,112794,413
Berlin Marzahn-Hellersdorf,Berlin,,2023-03-08T00:00:00+01:00,102170,456
Berlin Mitte,Berlin,,2023-03-08T00:00:00+01:00,158879,431
Berlin Neukölln,Berlin,,2023-03-08T00:00:00+01:00,127674,568
Berlin Pankow,Berlin,,2023-03-08T00:00:00+01:00,164261,374
Berlin Reinickendorf,Berlin,,2023-03-08T00:00:00+01:00,94499,475
Berlin Spandau,Berlin,,2023-03-08T00:00:00+01:00,93688,400
Berlin Steglitz-Zehlendorf,Berlin,,2023-03-08T00:00:00+01:00,107148,632
Berlin Tempelhof-Schöneberg,Berlin,,2023-03-08T00:00:00+01:00,131977,677
Berlin Treptow-Köpenick,Berlin,,2023-03-08T00:00:00+01:00,101922,414
Barnim,Brandenburg,12060000,2023-03-08T00:00:00+01:00,69340,400
Brandenburg an der Havel,Brandenburg,12051000,2023-03-08T00:00:00+01:00,28908,211
Cottbus,Brandenburg,12052000,2023-03-08T00:00:00+01:00,50906,341
Dahme-Spreewald,Brandenburg,12061000,2023-03-08T00:00:00+01:00,80128,445
Elbe-Elster,Brandenburg,12062000,2023-03-08T00:00:00+01:00,50276,444
Frankfurt (Oder),Brandenburg,12053000,2023-03-08T00:00:00+01:00,27629,222
Havelland,Brandenburg,12063000,2023-03-08T00:00:00+01:00,63182,346
Märkisch-Oderland,Brandenburg,12064000,2023-03-08T00:00:00+01:00,81756,451
Oberhavel,Brandenburg,12065000,2023-03-08T00:00:00+01:00,89046,501
Oberspreewald-Lausitz,Brandenburg,12066000,2023-03-08T00:00:00+01:00,52881,429
Oder-Spree,Brandenburg,12067000,2023-03-08T00:00:00+01:00,82799,527
Ostprignitz-Ruppin,Brandenburg,12068000,2023-03-08T00:00:00+01:00,40724,247
Potsdam,Brandenburg,12054000,2023-03-08T00:00:00+01:00,80758,288
Potsdam-Mittelmark,Brandenburg,12069000,2023-03-08T00:00:00+01:00,96698,347
Prignitz,Brandenburg,12070000,2023-03-08T00:00:00+01:00,36388,265
Spree-Neiße,Brandenburg,12071000,2023-03-08T00:00:00+01:00,56741,356
Teltow-Fläming,Brandenburg,12072000,2023-03-08T00:00:00+01:00,77013,386
Uckermark,Brandenburg,12073000,2023-03-08T00:00:00+01:00,48288,292
Bremen,Bremen,04011000,2023-03-08T00:00:00+01:00,249727,720
Bremerhaven,Bremen,04012000,2023-03-08T00:00:00+01:00,53788,246
Hamburg,Hamburg,02000000,2023-03-08T00:00:00+01:00,806914,3614
Bergstraße,Hessen,06431000,2023-03-08T00:00:00+01:00,131272,524
Darmstadt,Hessen,06411000,2023-03-08T00:00:00+01:00,71312,274
Darmstadt-Dieburg,Hessen,06432000,2023-03-08T00:00:00+01:00,131472,569
Frankfurt am Main,Hessen,06412000,2023-03-08T00:00:00+01:00,334160,1607
Fulda,Hessen,06631000,2023-03-08T00:00:00+01:00,135475,425
Gießen,Hessen,06531000,2023-03-08T00:00:00+01:00,137300,458
Groß-Gerau,Hessen,06433000,2023-03-08T00:00:00+01:00,119842,387
Hersfeld-Rotenburg,Hessen,06632000,2023-03-08T00:00:00+01:00,53133,233
Hochtaunuskreis,Hessen,06434000,2023-03-08T00:00:00+01:00,104533,321
Kassel (Stadt),Hessen,06611000,2023-03-08T00:00:00+01:00,79562,350
Kassel (Landkreis),Hessen,06633000,2023-03-08T00:00:00+01:00,98489,392
Lahn-Dill-Kreis,Hessen,06532000,2023-03-08T00:00:00+01:00,128727,416
Limburg-Weilburg,Hessen,06533000,2023-03-08T00:00:00+01:00,88658,385
Main-Kinzig-Kreis,Hessen,06435000,2023-03-08T00:00:00+01:00,206657,1101
Main-Taunus-Kreis,Hessen,06436000,2023-03-08T00:00:00+01:00,110117,396
Marburg-Biedenkopf,Hessen,06534000,2023-03-08T00:00:00+01:00,122836,480
Odenwaldkreis,Hessen,06437000,2023-03-08T00:00:00+01:00,47441,258
Offenbach,Hessen,06438000,2023-03-08T00:00:00+01:00,165595,920
Offenbach am Main,Hessen,06413000,2023-03-08T00:00:00+01:00,60492,338
Rheingau-Taunus-Kreis,Hessen,06439000,2023-03-08T00:00:00+01:00,90463,277
Schwalm-Eder-Kreis,Hessen,06634000,2023-03-08T00:00:00+01:00,73444,296
Vogelsbergkreis,Hessen,06535000,2023-03-08T00:00:00+01:00,53214,131
Waldeck-Frankenberg,Hessen,06635000,2023-03-08T00:00:00+01:00,66850,223
Werra-Meißner-Kreis,Hessen,06636000,2023-03-08T00:00:00+01:00,46208,256
Wetteraukreis,Hessen,06440000,2023-03-08T00:00:00+01:00,135894,858
Wiesbaden,Hessen,06414000,2023-03-08T00:00:00+01:00,134170,547
Ludwigslust-Parchim,Mecklenburg-Vorpommern,13076000,2023-03-08T00:00:00+01:00,99338,558
Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,13071000,2023-03-08T00:00:00+01:00,94120,325
Nordwestmecklenburg,Mecklenburg-Vorpommern,13074000,2023-03-08T00:00:00+01:00,76190,200
Rostock (Stadt),Mecklenburg-Vorpommern,13003000,2023-03-08T00:00:00+01:00,94433,186
Rostock (Landkreis),Mecklenburg-Vorpommern,13072000,2023-03-08T00:00:00+01:00,99321,373
Schwerin,Mecklenburg-Vorpommern,13004000,2023-03-08T00:00:00+01:00,44614,215
Vorpommern-Greifswald,Mecklenburg-Vorpommern,13075000,2023-03-08T00:00:00+01:00,106589,584
Vorpommern-Rügen,Mecklenburg-Vorpommern,13073000,2023-03-08T00:00:00+01:00,96760,324
Ammerland,Niedersachsen,03451000,2023-03-08T00:00:00+01:00,58439,110
Aurich,Niedersachsen,03452000,2023-03-08T00:00:00+01:00,89369,221
Braunschweig,Niedersachsen,03101000,2023-03-08T00:00:00+01:00,110466,495
Celle,Niedersachsen,03351000,2023-03-08T00:00:00+01:00,81969,243
Cloppenburg,Niedersachsen,03453000,2023-03-08T00:00:00+01:00,99736,342
Cuxhaven,Niedersachsen,03352000,2023-03-08T00:00:00+01:00,90575,326
Delmenhorst,Niedersachsen,03401000,2023-03-08T00:00:00+01:00,37210,133
Diepholz,Niedersachsen,03251000,2023-03-08T00:00:00+01:00,104719,193
Emden,Niedersachsen,03402000,2023-03-08T00:00:00+01:00,22365,46
Emsland,Niedersachsen,03454000,2023-03-08T00:00:00+01:00,194783,467
Friesland,Niedersachsen,03455000,2023-03-08T00:00:00+01:00,42450,86
Gifhorn,Niedersachsen,03151000,2023-03-08T00:00:00+01:00,82957,536
Goslar,Niedersachsen,03153000,2023-03-08T00:00:00+01:00,57353,323
Grafschaft Bentheim,Niedersachsen,03456000,2023-03-08T00:00:00+01:00,76042,226
Göttingen,Niedersachsen,03159000,2023-03-08T00:00:00+01:00,155169,525
