Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-04-30T00:00:00+02:00,443007,9340
Bayern,09,2021-04-30T00:00:00+02:00,592904,14145
Berlin,11,2021-04-30T00:00:00+02:00,167839,3209
Brandenburg,12,2021-04-30T00:00:00+02:00,101949,3560
Bremen,04,2021-04-30T00:00:00+02:00,25150,453
Hamburg,02,2021-04-30T00:00:00+02:00,71632,1488
Hessen,06,2021-04-30T00:00:00+02:00,262327,6862
Mecklenburg-Vorpommern,13,2021-04-30T00:00:00+02:00,39956,995
Niedersachsen,03,2021-04-30T00:00:00+02:00,237387,5302
Nordrhein-Westfalen,05,2021-04-30T00:00:00+02:00,735731,15509
Rheinland-Pfalz,07,2021-04-30T00:00:00+02:00,139727,3553
Saarland,10,2021-04-30T00:00:00+02:00,37234,959
Sachsen,14,2021-04-30T00:00:00+02:00,261884,9068
Sachsen-Anhalt,15,2021-04-30T00:00:00+02:00,90409,3086
Schleswig-Holstein,01,2021-04-30T00:00:00+02:00,58542,1508
Thüringen,16,2021-04-30T00:00:00+02:00,115919,3813
