Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-12-07T00:00:00+01:00,166641,3022
Bayern,09,2020-12-07T00:00:00+01:00,231896,4325
Berlin,11,2020-12-07T00:00:00+01:00,71442,683
Brandenburg,12,2020-12-07T00:00:00+01:00,22433,421
Bremen,04,2020-12-07T00:00:00+01:00,10818,137
Hamburg,02,2020-12-07T00:00:00+01:00,26850,423
Hessen,06,2020-12-07T00:00:00+01:00,96637,1478
Mecklenburg-Vorpommern,13,2020-12-07T00:00:00+01:00,6782,75
Niedersachsen,03,2020-12-07T00:00:00+01:00,77741,1266
Nordrhein-Westfalen,05,2020-12-07T00:00:00+01:00,287179,3954
Rheinland-Pfalz,07,2020-12-07T00:00:00+01:00,49496,674
Saarland,10,2020-12-07T00:00:00+01:00,13887,271
Sachsen,14,2020-12-07T00:00:00+01:00,70168,1292
Sachsen-Anhalt,15,2020-12-07T00:00:00+01:00,14925,209
Schleswig-Holstein,01,2020-12-07T00:00:00+01:00,15781,265
Thüringen,16,2020-12-07T00:00:00+01:00,20979,424
