Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-01-11T00:00:00+01:00,261487,5575
Bayern,09,2021-01-11T00:00:00+01:00,356922,7913
Berlin,11,2021-01-11T00:00:00+01:00,106190,1565
Brandenburg,12,2021-01-11T00:00:00+01:00,50180,1286
Bremen,04,2021-01-11T00:00:00+01:00,14365,223
Hamburg,02,2021-01-11T00:00:00+01:00,40687,820
Hessen,06,2021-01-11T00:00:00+01:00,150790,3513
Mecklenburg-Vorpommern,13,2021-01-11T00:00:00+01:00,14757,242
Niedersachsen,03,2021-01-11T00:00:00+01:00,120634,2340
Nordrhein-Westfalen,05,2021-01-11T00:00:00+01:00,429506,7978
Rheinland-Pfalz,07,2021-01-11T00:00:00+01:00,80449,1780
Saarland,10,2021-01-11T00:00:00+01:00,21900,543
Sachsen,14,2021-01-11T00:00:00+01:00,155627,4130
Sachsen-Anhalt,15,2021-01-11T00:00:00+01:00,37300,870
Schleswig-Holstein,01,2021-01-11T00:00:00+01:00,28624,554
Thüringen,16,2021-01-11T00:00:00+01:00,51606,1354
