Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-08-21T00:00:00+02:00,515319,10444
Bayern,09,2021-08-21T00:00:00+02:00,664030,15386
Berlin,11,2021-08-21T00:00:00+02:00,189000,3587
Brandenburg,12,2021-08-21T00:00:00+02:00,110688,3818
Bremen,04,2021-08-21T00:00:00+02:00,28610,496
Hamburg,02,2021-08-21T00:00:00+02:00,83047,1636
Hessen,06,2021-08-21T00:00:00+02:00,301478,7615
Mecklenburg-Vorpommern,13,2021-08-21T00:00:00+02:00,45547,1186
Niedersachsen,03,2021-08-21T00:00:00+02:00,271555,5834
Nordrhein-Westfalen,05,2021-08-21T00:00:00+02:00,859360,17359
Rheinland-Pfalz,07,2021-08-21T00:00:00+02:00,161515,3919
Saarland,10,2021-08-21T00:00:00+02:00,43374,1030
Sachsen,14,2021-08-21T00:00:00+02:00,288213,10157
Sachsen-Anhalt,15,2021-08-21T00:00:00+02:00,100254,3472
Schleswig-Holstein,01,2021-08-21T00:00:00+02:00,69339,1642
Thüringen,16,2021-08-21T00:00:00+02:00,129818,4392
