Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-03-07T00:00:00+01:00,2264688,14438
Bayern,09,2022-03-07T00:00:00+01:00,2980028,21592
Berlin,11,2022-03-07T00:00:00+01:00,769092,4277
Brandenburg,12,2022-03-07T00:00:00+01:00,549118,5220
Bremen,04,2022-03-07T00:00:00+01:00,118845,687
Hamburg,02,2022-03-07T00:00:00+01:00,361354,2319
Hessen,06,2022-03-07T00:00:00+01:00,1122796,9268
Mecklenburg-Vorpommern,13,2022-03-07T00:00:00+01:00,266975,1798
Niedersachsen,03,2022-03-07T00:00:00+01:00,1149561,7585
Nordrhein-Westfalen,05,2022-03-07T00:00:00+01:00,3264245,22530
Rheinland-Pfalz,07,2022-03-07T00:00:00+01:00,625216,5049
Saarland,10,2022-03-07T00:00:00+01:00,172451,1414
Sachsen,14,2022-03-07T00:00:00+01:00,991921,14376
Sachsen-Anhalt,15,2022-03-07T00:00:00+01:00,446920,4792
Schleswig-Holstein,01,2022-03-07T00:00:00+01:00,345778,2141
Thüringen,16,2022-03-07T00:00:00+01:00,440429,6640
