Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-06-25T00:00:00+02:00,500093,10195
Bayern,09,2021-06-25T00:00:00+02:00,647107,15233
Berlin,11,2021-06-25T00:00:00+02:00,180071,3552
Brandenburg,12,2021-06-25T00:00:00+02:00,108649,3792
Bremen,04,2021-06-25T00:00:00+02:00,27423,483
Hamburg,02,2021-06-25T00:00:00+02:00,77235,1589
Hessen,06,2021-06-25T00:00:00+02:00,290538,7501
Mecklenburg-Vorpommern,13,2021-06-25T00:00:00+02:00,44121,1151
Niedersachsen,03,2021-06-25T00:00:00+02:00,260843,5754
Nordrhein-Westfalen,05,2021-06-25T00:00:00+02:00,815516,17105
Rheinland-Pfalz,07,2021-06-25T00:00:00+02:00,155034,3874
Saarland,10,2021-06-25T00:00:00+02:00,41435,1019
Sachsen,14,2021-06-25T00:00:00+02:00,285755,10063
Sachsen-Anhalt,15,2021-06-25T00:00:00+02:00,99208,3423
Schleswig-Holstein,01,2021-06-25T00:00:00+02:00,63824,1620
Thüringen,16,2021-06-25T00:00:00+02:00,128728,4324
