Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-10-07T00:00:00+02:00,4578110,17341
Bayern,09,2022-10-07T00:00:00+02:00,6165757,25909
Berlin,11,2022-10-07T00:00:00+02:00,1278758,4843
Brandenburg,12,2022-10-07T00:00:00+02:00,973102,5932
Bremen,04,2022-10-07T00:00:00+02:00,264076,844
Hamburg,02,2022-10-07T00:00:00+02:00,734243,3070
Hessen,06,2022-10-07T00:00:00+02:00,2564310,11117
Mecklenburg-Vorpommern,13,2022-10-07T00:00:00+02:00,618225,2473
Niedersachsen,03,2022-10-07T00:00:00+02:00,3274458,10883
Nordrhein-Westfalen,05,2022-10-07T00:00:00+02:00,6906724,27577
Rheinland-Pfalz,07,2022-10-07T00:00:00+02:00,1544382,6200
Saarland,10,2022-10-07T00:00:00+02:00,427237,1861
Sachsen,14,2022-10-07T00:00:00+02:00,1791804,16049
Sachsen-Anhalt,15,2022-10-07T00:00:00+02:00,858051,5731
Schleswig-Holstein,01,2022-10-07T00:00:00+02:00,1032824,2910
Thüringen,16,2022-10-07T00:00:00+02:00,814306,7666
