Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-11-06T00:00:00+01:00,656346,11090
Bayern,09,2021-11-06T00:00:00+01:00,856170,16241
Berlin,11,2021-11-06T00:00:00+01:00,231044,3735
Brandenburg,12,2021-11-06T00:00:00+01:00,129962,3947
Bremen,04,2021-11-06T00:00:00+01:00,35891,534
Hamburg,02,2021-11-06T00:00:00+01:00,100834,1833
Hessen,06,2021-11-06T00:00:00+01:00,363590,7901
Mecklenburg-Vorpommern,13,2021-11-06T00:00:00+01:00,55271,1261
Niedersachsen,03,2021-11-06T00:00:00+01:00,328051,6114
Nordrhein-Westfalen,05,2021-11-06T00:00:00+01:00,1032839,18331
Rheinland-Pfalz,07,2021-11-06T00:00:00+01:00,198068,4119
Saarland,10,2021-11-06T00:00:00+01:00,50761,1072
Sachsen,14,2021-11-06T00:00:00+01:00,344021,10400
Sachsen-Anhalt,15,2021-11-06T00:00:00+01:00,116150,3606
Schleswig-Holstein,01,2021-11-06T00:00:00+01:00,83942,1738
Thüringen,16,2021-11-06T00:00:00+01:00,160550,4566
