Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-07-25T00:00:00+02:00,504115,10377
Bayern,09,2021-07-25T00:00:00+02:00,651688,15319
Berlin,11,2021-07-25T00:00:00+02:00,181703,3578
Brandenburg,12,2021-07-25T00:00:00+02:00,109049,3817
Bremen,04,2021-07-25T00:00:00+02:00,27736,493
Hamburg,02,2021-07-25T00:00:00+02:00,78371,1607
Hessen,06,2021-07-25T00:00:00+02:00,293730,7574
Mecklenburg-Vorpommern,13,2021-07-25T00:00:00+02:00,44320,1176
Niedersachsen,03,2021-07-25T00:00:00+02:00,263782,5808
Nordrhein-Westfalen,05,2021-07-25T00:00:00+02:00,823146,17274
Rheinland-Pfalz,07,2021-07-25T00:00:00+02:00,156736,3904
Saarland,10,2021-07-25T00:00:00+02:00,41909,1029
Sachsen,14,2021-07-25T00:00:00+02:00,286388,10128
Sachsen-Anhalt,15,2021-07-25T00:00:00+02:00,99414,3448
Schleswig-Holstein,01,2021-07-25T00:00:00+02:00,64730,1629
Thüringen,16,2021-07-25T00:00:00+02:00,129081,4363
