Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2021-04-25T00:00:00+02:00,7413,166
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2021-04-25T00:00:00+02:00,1810,55
Biberach,Baden-Württemberg,08426000,2021-04-25T00:00:00+02:00,7193,155
Bodenseekreis,Baden-Württemberg,08435000,2021-04-25T00:00:00+02:00,6566,144
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2021-04-25T00:00:00+02:00,7791,175
Böblingen,Baden-Württemberg,08115000,2021-04-25T00:00:00+02:00,14686,260
Calw,Baden-Württemberg,08235000,2021-04-25T00:00:00+02:00,7116,158
Emmendingen,Baden-Württemberg,08316000,2021-04-25T00:00:00+02:00,5650,156
Enzkreis,Baden-Württemberg,08236000,2021-04-25T00:00:00+02:00,8157,231
Esslingen,Baden-Württemberg,08116000,2021-04-25T00:00:00+02:00,22422,487
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2021-04-25T00:00:00+02:00,6657,146
Freudenstadt,Baden-Württemberg,08237000,2021-04-25T00:00:00+02:00,4564,146
Göppingen,Baden-Württemberg,08117000,2021-04-25T00:00:00+02:00,10409,190
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2021-04-25T00:00:00+02:00,4723,59
Heidenheim,Baden-Württemberg,08135000,2021-04-25T00:00:00+02:00,4785,140
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2021-04-25T00:00:00+02:00,7454,124
Heilbronn (Landkreis),Baden-Württemberg,08125000,2021-04-25T00:00:00+02:00,13910,189
Hohenlohekreis,Baden-Württemberg,08126000,2021-04-25T00:00:00+02:00,4670,103
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2021-04-25T00:00:00+02:00,9334,184
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2021-04-25T00:00:00+02:00,16215,436
Konstanz,Baden-Württemberg,08335000,2021-04-25T00:00:00+02:00,10190,265
Ludwigsburg,Baden-Württemberg,08118000,2021-04-25T00:00:00+02:00,22724,463
Lörrach,Baden-Württemberg,08336000,2021-04-25T00:00:00+02:00,8934,283
Main-Tauber-Kreis,Baden-Württemberg,08128000,2021-04-25T00:00:00+02:00,4630,83
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2021-04-25T00:00:00+02:00,14470,283
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2021-04-25T00:00:00+02:00,5482,128
Ortenaukreis,Baden-Württemberg,08317000,2021-04-25T00:00:00+02:00,16950,528
Ostalbkreis,Baden-Württemberg,08136000,2021-04-25T00:00:00+02:00,12988,329
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2021-04-25T00:00:00+02:00,6367,168
