Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-07-14T00:00:00+02:00,501961,10323
Bayern,09,2021-07-14T00:00:00+02:00,649333,15298
Berlin,11,2021-07-14T00:00:00+02:00,180739,3565
Brandenburg,12,2021-07-14T00:00:00+02:00,108871,3813
Bremen,04,2021-07-14T00:00:00+02:00,27576,488
Hamburg,02,2021-07-14T00:00:00+02:00,77724,1602
Hessen,06,2021-07-14T00:00:00+02:00,291984,7561
Mecklenburg-Vorpommern,13,2021-07-14T00:00:00+02:00,44206,1164
Niedersachsen,03,2021-07-14T00:00:00+02:00,261843,5799
Nordrhein-Westfalen,05,2021-07-14T00:00:00+02:00,818646,17226
Rheinland-Pfalz,07,2021-07-14T00:00:00+02:00,155757,3894
Saarland,10,2021-07-14T00:00:00+02:00,41632,1030
Sachsen,14,2021-07-14T00:00:00+02:00,286085,10107
Sachsen-Anhalt,15,2021-07-14T00:00:00+02:00,99302,3433
Schleswig-Holstein,01,2021-07-14T00:00:00+02:00,64137,1627
Thüringen,16,2021-07-14T00:00:00+02:00,128887,4357
