Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-12-19T00:00:00+01:00,206397,3892
Bayern,09,2020-12-19T00:00:00+01:00,283289,5566
Berlin,11,2020-12-19T00:00:00+01:00,85244,985
Brandenburg,12,2020-12-19T00:00:00+01:00,31224,635
Bremen,04,2020-12-19T00:00:00+01:00,12367,167
Hamburg,02,2020-12-19T00:00:00+01:00,31591,528
Hessen,06,2020-12-19T00:00:00+01:00,118697,2085
Mecklenburg-Vorpommern,13,2020-12-19T00:00:00+01:00,9448,114
Niedersachsen,03,2020-12-19T00:00:00+01:00,92773,1605
Nordrhein-Westfalen,05,2020-12-19T00:00:00+01:00,345186,5177
Rheinland-Pfalz,07,2020-12-19T00:00:00+01:00,62002,1041
Saarland,10,2020-12-19T00:00:00+01:00,17358,349
Sachsen,14,2020-12-19T00:00:00+01:00,102193,2132
Sachsen-Anhalt,15,2020-12-19T00:00:00+01:00,21867,376
Schleswig-Holstein,01,2020-12-19T00:00:00+01:00,20259,322
Thüringen,16,2020-12-19T00:00:00+01:00,31343,666
