Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-07-08T00:00:00+02:00,501287,10292
Bayern,09,2021-07-08T00:00:00+02:00,648417,15284
Berlin,11,2021-07-08T00:00:00+02:00,180429,3563
Brandenburg,12,2021-07-08T00:00:00+02:00,108758,3811
Bremen,04,2021-07-08T00:00:00+02:00,27501,488
Hamburg,02,2021-07-08T00:00:00+02:00,77542,1597
Hessen,06,2021-07-08T00:00:00+02:00,291440,7549
Mecklenburg-Vorpommern,13,2021-07-08T00:00:00+02:00,44166,1161
Niedersachsen,03,2021-07-08T00:00:00+02:00,261437,5791
Nordrhein-Westfalen,05,2021-07-08T00:00:00+02:00,817383,17190
Rheinland-Pfalz,07,2021-07-08T00:00:00+02:00,155483,3894
Saarland,10,2021-07-08T00:00:00+02:00,41591,1027
Sachsen,14,2021-07-08T00:00:00+02:00,285971,10098
Sachsen-Anhalt,15,2021-07-08T00:00:00+02:00,99271,3428
Schleswig-Holstein,01,2021-07-08T00:00:00+02:00,64016,1623
Thüringen,16,2021-07-08T00:00:00+02:00,128827,4345
