Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-06-29T00:00:00+02:00,3845449,16323
Bayern,09,2022-06-29T00:00:00+02:00,5138327,24379
Berlin,11,2022-06-29T00:00:00+02:00,1099906,4641
Brandenburg,12,2022-06-29T00:00:00+02:00,821701,5716
Bremen,04,2022-06-29T00:00:00+02:00,216094,790
Hamburg,02,2022-06-29T00:00:00+02:00,630954,2723
Hessen,06,2022-06-29T00:00:00+02:00,2023558,10344
Mecklenburg-Vorpommern,13,2022-06-29T00:00:00+02:00,512310,2256
Niedersachsen,03,2022-06-29T00:00:00+02:00,2613059,9678
Nordrhein-Westfalen,05,2022-06-29T00:00:00+02:00,5715015,25737
Rheinland-Pfalz,07,2022-06-29T00:00:00+02:00,1241031,5750
Saarland,10,2022-06-29T00:00:00+02:00,338543,1719
Sachsen,14,2022-06-29T00:00:00+02:00,1555262,15598
Sachsen-Anhalt,15,2022-06-29T00:00:00+02:00,741658,5404
Schleswig-Holstein,01,2022-06-29T00:00:00+02:00,830254,2606
Thüringen,16,2022-06-29T00:00:00+02:00,725069,7358
