Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-01-01T00:00:00+01:00,240888,4840
Bayern,09,2021-01-01T00:00:00+01:00,328640,6765
Berlin,11,2021-01-01T00:00:00+01:00,97430,1271
Brandenburg,12,2021-01-01T00:00:00+01:00,42274,976
Bremen,04,2021-01-01T00:00:00+01:00,13681,196
Hamburg,02,2021-01-01T00:00:00+01:00,36985,653
Hessen,06,2021-01-01T00:00:00+01:00,138379,2887
Mecklenburg-Vorpommern,13,2021-01-01T00:00:00+01:00,12168,172
Niedersachsen,03,2021-01-01T00:00:00+01:00,108607,2003
Nordrhein-Westfalen,05,2021-01-01T00:00:00+01:00,396880,6631
Rheinland-Pfalz,07,2021-01-01T00:00:00+01:00,72785,1441
Saarland,10,2021-01-01T00:00:00+01:00,20000,433
Sachsen,14,2021-01-01T00:00:00+01:00,135397,3266
Sachsen-Anhalt,15,2021-01-01T00:00:00+01:00,30135,651
Schleswig-Holstein,01,2021-01-01T00:00:00+01:00,25134,427
Thüringen,16,2021-01-01T00:00:00+01:00,43278,1012
