Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-01-28T00:00:00+01:00,1301970,13619
Bayern,09,2022-01-28T00:00:00+01:00,1699836,20410
Berlin,11,2022-01-28T00:00:00+01:00,511801,4098
Brandenburg,12,2022-01-28T00:00:00+01:00,327071,4998
Bremen,04,2022-01-28T00:00:00+01:00,83082,648
Hamburg,02,2022-01-28T00:00:00+01:00,233883,2102
Hessen,06,2022-01-28T00:00:00+01:00,672879,8790
Mecklenburg-Vorpommern,13,2022-01-28T00:00:00+01:00,140597,1631
Niedersachsen,03,2022-01-28T00:00:00+01:00,616518,7074
Nordrhein-Westfalen,05,2022-01-28T00:00:00+01:00,1874915,21037
Rheinland-Pfalz,07,2022-01-28T00:00:00+01:00,365679,4796
Saarland,10,2022-01-28T00:00:00+01:00,98577,1325
Sachsen,14,2022-01-28T00:00:00+01:00,714930,14031
Sachsen-Anhalt,15,2022-01-28T00:00:00+01:00,259743,4580
Schleswig-Holstein,01,2022-01-28T00:00:00+01:00,210917,1957
Thüringen,16,2022-01-28T00:00:00+01:00,316681,6388
