Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-09-21T00:00:00+02:00,4449661,17229
Bayern,09,2022-09-21T00:00:00+02:00,5944219,25740
Berlin,11,2022-09-21T00:00:00+02:00,1252496,4799
Brandenburg,12,2022-09-21T00:00:00+02:00,942904,5894
Bremen,04,2022-09-21T00:00:00+02:00,256059,835
Hamburg,02,2022-09-21T00:00:00+02:00,722173,3028
Hessen,06,2022-09-21T00:00:00+02:00,2467914,11042
Mecklenburg-Vorpommern,13,2022-09-21T00:00:00+02:00,598217,2448
Niedersachsen,03,2022-09-21T00:00:00+02:00,3171331,10721
Nordrhein-Westfalen,05,2022-09-21T00:00:00+02:00,6728217,27305
Rheinland-Pfalz,07,2022-09-21T00:00:00+02:00,1483026,6138
Saarland,10,2022-09-21T00:00:00+02:00,406628,1843
Sachsen,14,2022-09-21T00:00:00+02:00,1743614,15982
Sachsen-Anhalt,15,2022-09-21T00:00:00+02:00,834683,5697
Schleswig-Holstein,01,2022-09-21T00:00:00+02:00,1002734,2864
Thüringen,16,2022-09-21T00:00:00+02:00,793432,7604
