Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-02-25T00:00:00+01:00,313518,8005
Bayern,09,2021-02-25T00:00:00+01:00,432364,12281
Berlin,11,2021-02-25T00:00:00+01:00,127930,2780
Brandenburg,12,2021-02-25T00:00:00+01:00,75649,2957
Bremen,04,2021-02-25T00:00:00+01:00,17705,329
Hamburg,02,2021-02-25T00:00:00+01:00,50919,1251
Hessen,06,2021-02-25T00:00:00+01:00,186288,5775
Mecklenburg-Vorpommern,13,2021-02-25T00:00:00+01:00,23938,719
Niedersachsen,03,2021-02-25T00:00:00+01:00,161643,4230
Nordrhein-Westfalen,05,2021-02-25T00:00:00+01:00,526695,12875
Rheinland-Pfalz,07,2021-02-25T00:00:00+01:00,101009,3062
Saarland,10,2021-02-25T00:00:00+01:00,28525,857
Sachsen,14,2021-02-25T00:00:00+01:00,192399,7574
Sachsen-Anhalt,15,2021-02-25T00:00:00+01:00,59480,2358
Schleswig-Holstein,01,2021-02-25T00:00:00+01:00,41739,1262
Thüringen,16,2021-02-25T00:00:00+01:00,74886,2810
