Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-04-23T00:00:00+02:00,5076381,19631
Bayern,09,2023-04-23T00:00:00+02:00,6761358,29319
Berlin,11,2023-04-23T00:00:00+02:00,1439183,5722
Brandenburg,12,2023-04-23T00:00:00+02:00,1119207,6620
Bremen,04,2023-04-23T00:00:00+02:00,304716,1008
Hamburg,02,2023-04-23T00:00:00+02:00,810121,3706
Hessen,06,2023-04-23T00:00:00+02:00,2938341,12742
Mecklenburg-Vorpommern,13,2023-04-23T00:00:00+02:00,716131,2822
Niedersachsen,03,2023-04-23T00:00:00+02:00,3876447,14155
Nordrhein-Westfalen,05,2023-04-23T00:00:00+02:00,8081587,32187
Rheinland-Pfalz,07,2023-04-23T00:00:00+02:00,1776437,7147
Saarland,10,2023-04-23T00:00:00+02:00,495195,2190
Sachsen,14,2023-04-23T00:00:00+02:00,1964840,16950
Sachsen-Anhalt,15,2023-04-23T00:00:00+02:00,965939,6383
Schleswig-Holstein,01,2023-04-23T00:00:00+02:00,1180414,3562
Thüringen,16,2023-04-23T00:00:00+02:00,887695,8392
