Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-09-08T00:00:00+02:00,4409439,17026
Bayern,09,2022-09-08T00:00:00+02:00,5874834,25523
Berlin,11,2022-09-08T00:00:00+02:00,1238377,4773
Brandenburg,12,2022-09-08T00:00:00+02:00,927971,5872
Bremen,04,2022-09-08T00:00:00+02:00,252122,828
Hamburg,02,2022-09-08T00:00:00+02:00,715691,3002
Hessen,06,2022-09-08T00:00:00+02:00,2429262,10969
Mecklenburg-Vorpommern,13,2022-09-08T00:00:00+02:00,588184,2428
Niedersachsen,03,2022-09-08T00:00:00+02:00,3123338,10562
Nordrhein-Westfalen,05,2022-09-08T00:00:00+02:00,6646450,27160
Rheinland-Pfalz,07,2022-09-08T00:00:00+02:00,1457243,6095
Saarland,10,2022-09-08T00:00:00+02:00,400120,1833
Sachsen,14,2022-09-08T00:00:00+02:00,1722715,15937
Sachsen-Anhalt,15,2022-09-08T00:00:00+02:00,825012,5662
Schleswig-Holstein,01,2022-09-08T00:00:00+02:00,989122,2845
Thüringen,16,2022-09-08T00:00:00+02:00,786209,7583
