Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-10-27T00:00:00+01:00,70792,1977
Bayern,09,2020-10-27T00:00:00+01:00,93290,2756
Berlin,11,2020-10-27T00:00:00+01:00,27024,251
Brandenburg,12,2020-10-27T00:00:00+01:00,6599,186
Bremen,04,2020-10-27T00:00:00+01:00,4495,66
Hamburg,02,2020-10-27T00:00:00+01:00,11853,283
Hessen,06,2020-10-27T00:00:00+01:00,34200,617
Mecklenburg-Vorpommern,13,2020-10-27T00:00:00+01:00,2200,22
Niedersachsen,03,2020-10-27T00:00:00+01:00,31038,733
Nordrhein-Westfalen,05,2020-10-27T00:00:00+01:00,114194,2031
Rheinland-Pfalz,07,2020-10-27T00:00:00+01:00,17090,268
Saarland,10,2020-10-27T00:00:00+01:00,5455,180
Sachsen,14,2020-10-27T00:00:00+01:00,14001,283
Sachsen-Anhalt,15,2020-10-27T00:00:00+01:00,4166,75
Schleswig-Holstein,01,2020-10-27T00:00:00+01:00,6942,167
Thüringen,16,2020-10-27T00:00:00+01:00,5936,203
