Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-04-06T00:00:00+02:00,3147915,15233
Bayern,09,2022-04-06T00:00:00+02:00,4186983,22758
Berlin,11,2022-04-06T00:00:00+02:00,930761,4396
Brandenburg,12,2022-04-06T00:00:00+02:00,706298,5453
Bremen,04,2022-04-06T00:00:00+02:00,161526,724
Hamburg,02,2022-04-06T00:00:00+02:00,463732,2409
Hessen,06,2022-04-06T00:00:00+02:00,1503787,9666
Mecklenburg-Vorpommern,13,2022-04-06T00:00:00+02:00,418401,2044
Niedersachsen,03,2022-04-06T00:00:00+02:00,1801396,8199
Nordrhein-Westfalen,05,2022-04-06T00:00:00+02:00,4400712,23866
Rheinland-Pfalz,07,2022-04-06T00:00:00+02:00,931407,5314
Saarland,10,2022-04-06T00:00:00+02:00,261439,1555
Sachsen,14,2022-04-06T00:00:00+02:00,1356311,14834
Sachsen-Anhalt,15,2022-04-06T00:00:00+02:00,626624,5057
Schleswig-Holstein,01,2022-04-06T00:00:00+02:00,537098,2323
Thüringen,16,2022-04-06T00:00:00+02:00,629669,6877
