Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-09-10T00:00:00+02:00,543339,10524
Bayern,09,2021-09-10T00:00:00+02:00,693681,15463
Berlin,11,2021-09-10T00:00:00+02:00,197836,3602
Brandenburg,12,2021-09-10T00:00:00+02:00,113184,3829
Bremen,04,2021-09-10T00:00:00+02:00,30579,501
Hamburg,02,2021-09-10T00:00:00+02:00,87834,1658
Hessen,06,2021-09-10T00:00:00+02:00,319332,7660
Mecklenburg-Vorpommern,13,2021-09-10T00:00:00+02:00,47148,1195
Niedersachsen,03,2021-09-10T00:00:00+02:00,287282,5873
Nordrhein-Westfalen,05,2021-09-10T00:00:00+02:00,922463,17529
Rheinland-Pfalz,07,2021-09-10T00:00:00+02:00,172184,3945
Saarland,10,2021-09-10T00:00:00+02:00,45737,1038
Sachsen,14,2021-09-10T00:00:00+02:00,291706,10182
Sachsen-Anhalt,15,2021-09-10T00:00:00+02:00,101604,3493
Schleswig-Holstein,01,2021-09-10T00:00:00+02:00,73384,1664
Thüringen,16,2021-09-10T00:00:00+02:00,131788,4397
