Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-02-15T00:00:00+01:00,306184,7752
Bayern,09,2021-02-15T00:00:00+01:00,421239,11692
Berlin,11,2021-02-15T00:00:00+01:00,124782,2608
Brandenburg,12,2021-02-15T00:00:00+01:00,73241,2795
Bremen,04,2021-02-15T00:00:00+01:00,16973,312
Hamburg,02,2021-02-15T00:00:00+01:00,48983,1196
Hessen,06,2021-02-15T00:00:00+01:00,180703,5460
Mecklenburg-Vorpommern,13,2021-02-15T00:00:00+01:00,22340,634
Niedersachsen,03,2021-02-15T00:00:00+01:00,153651,3845
Nordrhein-Westfalen,05,2021-02-15T00:00:00+01:00,510522,12118
Rheinland-Pfalz,07,2021-02-15T00:00:00+01:00,97872,2879
Saarland,10,2021-02-15T00:00:00+01:00,27608,817
Sachsen,14,2021-02-15T00:00:00+01:00,187602,7135
Sachsen-Anhalt,15,2021-02-15T00:00:00+01:00,56676,2114
Schleswig-Holstein,01,2021-02-15T00:00:00+01:00,39661,1131
Thüringen,16,2021-02-15T00:00:00+01:00,70950,2588
