Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-11-03T00:00:00+01:00,639130,11019
Bayern,09,2021-11-03T00:00:00+01:00,829533,16132
Berlin,11,2021-11-03T00:00:00+01:00,226284,3717
Brandenburg,12,2021-11-03T00:00:00+01:00,126289,3931
Bremen,04,2021-11-03T00:00:00+01:00,35603,533
Hamburg,02,2021-11-03T00:00:00+01:00,99340,1825
Hessen,06,2021-11-03T00:00:00+01:00,358327,7872
Mecklenburg-Vorpommern,13,2021-11-03T00:00:00+01:00,53948,1252
Niedersachsen,03,2021-11-03T00:00:00+01:00,323135,6096
Nordrhein-Westfalen,05,2021-11-03T00:00:00+01:00,1018424,18257
Rheinland-Pfalz,07,2021-11-03T00:00:00+01:00,194447,4104
Saarland,10,2021-11-03T00:00:00+01:00,50049,1068
Sachsen,14,2021-11-03T00:00:00+01:00,332289,10354
Sachsen-Anhalt,15,2021-11-03T00:00:00+01:00,113589,3591
Schleswig-Holstein,01,2021-11-03T00:00:00+01:00,82757,1735
Thüringen,16,2021-11-03T00:00:00+01:00,155275,4541
