Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2022-11-14T00:00:00+01:00,87909,290
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2022-11-14T00:00:00+01:00,22736,120
Biberach,Baden-Württemberg,08426000,2022-11-14T00:00:00+01:00,96207,319
Bodenseekreis,Baden-Württemberg,08435000,2022-11-14T00:00:00+01:00,89667,374
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2022-11-14T00:00:00+01:00,111341,375
Böblingen,Baden-Württemberg,08115000,2022-11-14T00:00:00+01:00,176485,520
Calw,Baden-Württemberg,08235000,2022-11-14T00:00:00+01:00,68002,338
Emmendingen,Baden-Württemberg,08316000,2022-11-14T00:00:00+01:00,76709,268
Enzkreis,Baden-Württemberg,08236000,2022-11-14T00:00:00+01:00,91292,354
Esslingen,Baden-Württemberg,08116000,2022-11-14T00:00:00+01:00,233919,943
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2022-11-14T00:00:00+01:00,100840,292
Freudenstadt,Baden-Württemberg,08237000,2022-11-14T00:00:00+01:00,54335,259
Göppingen,Baden-Württemberg,08117000,2022-11-14T00:00:00+01:00,108999,415
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2022-11-14T00:00:00+01:00,59005,157
Heidenheim,Baden-Württemberg,08135000,2022-11-14T00:00:00+01:00,61217,349
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2022-11-14T00:00:00+01:00,57474,282
Heilbronn (Landkreis),Baden-Württemberg,08125000,2022-11-14T00:00:00+01:00,160954,372
Hohenlohekreis,Baden-Württemberg,08126000,2022-11-14T00:00:00+01:00,53315,196
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2022-11-14T00:00:00+01:00,125064,389
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2022-11-14T00:00:00+01:00,200774,747
Konstanz,Baden-Württemberg,08335000,2022-11-14T00:00:00+01:00,120536,448
