Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-10-06T00:00:00+02:00,579407,10707
Bayern,09,2021-10-06T00:00:00+02:00,738708,15713
Berlin,11,2021-10-06T00:00:00+02:00,208397,3635
Brandenburg,12,2021-10-06T00:00:00+02:00,117041,3861
Bremen,04,2021-10-06T00:00:00+02:00,33378,514
Hamburg,02,2021-10-06T00:00:00+02:00,92498,1744
Hessen,06,2021-10-06T00:00:00+02:00,336144,7774
Mecklenburg-Vorpommern,13,2021-10-06T00:00:00+02:00,49432,1203
Niedersachsen,03,2021-10-06T00:00:00+02:00,302873,5982
Nordrhein-Westfalen,05,2021-10-06T00:00:00+02:00,965816,17886
Rheinland-Pfalz,07,2021-10-06T00:00:00+02:00,182163,4005
Saarland,10,2021-10-06T00:00:00+02:00,47710,1052
Sachsen,14,2021-10-06T00:00:00+02:00,299742,10231
Sachsen-Anhalt,15,2021-10-06T00:00:00+02:00,104809,3545
Schleswig-Holstein,01,2021-10-06T00:00:00+02:00,76868,1689
Thüringen,16,2021-10-06T00:00:00+02:00,136748,4418
