Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-05-06T00:00:00+02:00,5077953,19696
Bayern,09,2023-05-06T00:00:00+02:00,6763530,29536
Berlin,11,2023-05-06T00:00:00+02:00,1440029,5765
Brandenburg,12,2023-05-06T00:00:00+02:00,1119931,6649
Bremen,04,2023-05-06T00:00:00+02:00,305031,1011
Hamburg,02,2023-05-06T00:00:00+02:00,810586,3724
Hessen,06,2023-05-06T00:00:00+02:00,2939558,12777
Mecklenburg-Vorpommern,13,2023-05-06T00:00:00+02:00,716637,2837
Niedersachsen,03,2023-05-06T00:00:00+02:00,3878434,14274
Nordrhein-Westfalen,05,2023-05-06T00:00:00+02:00,8084841,32364
Rheinland-Pfalz,07,2023-05-06T00:00:00+02:00,1777297,7183
Saarland,10,2023-05-06T00:00:00+02:00,495433,2196
Sachsen,14,2023-05-06T00:00:00+02:00,1965841,16984
Sachsen-Anhalt,15,2023-05-06T00:00:00+02:00,966588,6380
Schleswig-Holstein,01,2023-05-06T00:00:00+02:00,1181183,3589
Thüringen,16,2023-05-06T00:00:00+02:00,888190,8410
