Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-05-25T00:00:00+02:00,5079247,19757
Bayern,09,2023-05-25T00:00:00+02:00,6765499,29717
Berlin,11,2023-05-25T00:00:00+02:00,1440905,5822
Brandenburg,12,2023-05-25T00:00:00+02:00,1120547,6671
Bremen,04,2023-05-25T00:00:00+02:00,305119,1012
Hamburg,02,2023-05-25T00:00:00+02:00,811101,3761
Hessen,06,2023-05-25T00:00:00+02:00,2940568,12850
Mecklenburg-Vorpommern,13,2023-05-25T00:00:00+02:00,717128,2846
Niedersachsen,03,2023-05-25T00:00:00+02:00,3880236,14389
Nordrhein-Westfalen,05,2023-05-25T00:00:00+02:00,8087566,32480
Rheinland-Pfalz,07,2023-05-25T00:00:00+02:00,1777560,7200
Saarland,10,2023-05-25T00:00:00+02:00,495583,2204
Sachsen,14,2023-05-25T00:00:00+02:00,1966488,17020
Sachsen-Anhalt,15,2023-05-25T00:00:00+02:00,967115,6397
Schleswig-Holstein,01,2023-05-25T00:00:00+02:00,1181958,3613
Thüringen,16,2023-05-25T00:00:00+02:00,888556,8431
