Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-06-10T00:00:00+02:00,496996,10046
Bayern,09,2021-06-10T00:00:00+02:00,643956,15070
Berlin,11,2021-06-10T00:00:00+02:00,179465,3513
Brandenburg,12,2021-06-10T00:00:00+02:00,108630,3751
Bremen,04,2021-06-10T00:00:00+02:00,27294,477
Hamburg,02,2021-06-10T00:00:00+02:00,76737,1578
Hessen,06,2021-06-10T00:00:00+02:00,288915,7412
Mecklenburg-Vorpommern,13,2021-06-10T00:00:00+02:00,44021,1136
Niedersachsen,03,2021-06-10T00:00:00+02:00,259887,5692
Nordrhein-Westfalen,05,2021-06-10T00:00:00+02:00,811869,16920
Rheinland-Pfalz,07,2021-06-10T00:00:00+02:00,154198,3771
Saarland,10,2021-06-10T00:00:00+02:00,41149,1014
Sachsen,14,2021-06-10T00:00:00+02:00,285179,9938
Sachsen-Anhalt,15,2021-06-10T00:00:00+02:00,98981,3389
Schleswig-Holstein,01,2021-06-10T00:00:00+02:00,63517,1610
Thüringen,16,2021-06-10T00:00:00+02:00,128335,4268
