Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-07-20T00:00:00+02:00,502857,10346
Bayern,09,2021-07-20T00:00:00+02:00,650568,15309
Berlin,11,2021-07-20T00:00:00+02:00,181342,3574
Brandenburg,12,2021-07-20T00:00:00+02:00,108971,3815
Bremen,04,2021-07-20T00:00:00+02:00,27639,489
Hamburg,02,2021-07-20T00:00:00+02:00,77983,1605
Hessen,06,2021-07-20T00:00:00+02:00,292723,7566
Mecklenburg-Vorpommern,13,2021-07-20T00:00:00+02:00,44247,1165
Niedersachsen,03,2021-07-20T00:00:00+02:00,262655,5805
Nordrhein-Westfalen,05,2021-07-20T00:00:00+02:00,820634,17253
Rheinland-Pfalz,07,2021-07-20T00:00:00+02:00,156169,3895
Saarland,10,2021-07-20T00:00:00+02:00,41715,1029
Sachsen,14,2021-07-20T00:00:00+02:00,286209,10120
Sachsen-Anhalt,15,2021-07-20T00:00:00+02:00,99355,3436
Schleswig-Holstein,01,2021-07-20T00:00:00+02:00,64377,1628
Thüringen,16,2021-07-20T00:00:00+02:00,128966,4362
