Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-03-05T00:00:00+01:00,2227823,14409
Bayern,09,2022-03-05T00:00:00+01:00,2936074,21572
Berlin,11,2022-03-05T00:00:00+01:00,767892,4276
Brandenburg,12,2022-03-05T00:00:00+01:00,546402,5218
Bremen,04,2022-03-05T00:00:00+01:00,118678,687
Hamburg,02,2022-03-05T00:00:00+01:00,357825,2313
Hessen,06,2022-03-05T00:00:00+01:00,1111774,9267
Mecklenburg-Vorpommern,13,2022-03-05T00:00:00+01:00,261751,1795
Niedersachsen,03,2022-03-05T00:00:00+01:00,1134153,7582
Nordrhein-Westfalen,05,2022-03-05T00:00:00+01:00,3222493,22528
Rheinland-Pfalz,07,2022-03-05T00:00:00+01:00,619361,5047
Saarland,10,2022-03-05T00:00:00+01:00,169340,1414
Sachsen,14,2022-03-05T00:00:00+01:00,982255,14376
Sachsen-Anhalt,15,2022-03-05T00:00:00+01:00,439964,4790
Schleswig-Holstein,01,2022-03-05T00:00:00+01:00,344003,2141
Thüringen,16,2022-03-05T00:00:00+01:00,434312,6636
