Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-11-05T00:00:00+01:00,650466,11068
Bayern,09,2021-11-05T00:00:00+01:00,846759,16209
Berlin,11,2021-11-05T00:00:00+01:00,229370,3729
Brandenburg,12,2021-11-05T00:00:00+01:00,128659,3940
Bremen,04,2021-11-05T00:00:00+01:00,35792,534
Hamburg,02,2021-11-05T00:00:00+01:00,100291,1831
Hessen,06,2021-11-05T00:00:00+01:00,361889,7895
Mecklenburg-Vorpommern,13,2021-11-05T00:00:00+01:00,54846,1259
Niedersachsen,03,2021-11-05T00:00:00+01:00,326801,6109
Nordrhein-Westfalen,05,2021-11-05T00:00:00+01:00,1028520,18305
Rheinland-Pfalz,07,2021-11-05T00:00:00+01:00,196749,4114
Saarland,10,2021-11-05T00:00:00+01:00,50576,1070
Sachsen,14,2021-11-05T00:00:00+01:00,340856,10383
Sachsen-Anhalt,15,2021-11-05T00:00:00+01:00,115318,3603
Schleswig-Holstein,01,2021-11-05T00:00:00+01:00,83520,1737
Thüringen,16,2021-11-05T00:00:00+01:00,159076,4560
