Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-05-29T00:00:00+02:00,5079358,19762
Bayern,09,2023-05-29T00:00:00+02:00,6765671,29725
Berlin,11,2023-05-29T00:00:00+02:00,1440953,5824
Brandenburg,12,2023-05-29T00:00:00+02:00,1120625,6674
Bremen,04,2023-05-29T00:00:00+02:00,305128,1012
Hamburg,02,2023-05-29T00:00:00+02:00,811135,3761
Hessen,06,2023-05-29T00:00:00+02:00,2940658,12853
Mecklenburg-Vorpommern,13,2023-05-29T00:00:00+02:00,717157,2846
Niedersachsen,03,2023-05-29T00:00:00+02:00,3880383,14415
Nordrhein-Westfalen,05,2023-05-29T00:00:00+02:00,8087857,32490
Rheinland-Pfalz,07,2023-05-29T00:00:00+02:00,1777599,7203
Saarland,10,2023-05-29T00:00:00+02:00,495572,2205
Sachsen,14,2023-05-29T00:00:00+02:00,1966405,17026
Sachsen-Anhalt,15,2023-05-29T00:00:00+02:00,967173,6402
Schleswig-Holstein,01,2023-05-29T00:00:00+02:00,1182041,3615
Thüringen,16,2023-05-29T00:00:00+02:00,888593,8434
