Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-10-22T00:00:00+02:00,63132,1950
Bayern,09,2020-10-22T00:00:00+02:00,84090,2729
Berlin,11,2020-10-22T00:00:00+02:00,23698,243
Brandenburg,12,2020-10-22T00:00:00+02:00,5948,177
Bremen,04,2020-10-22T00:00:00+02:00,3868,63
Hamburg,02,2020-10-22T00:00:00+02:00,10407,282
Hessen,06,2020-10-22T00:00:00+02:00,28440,593
Mecklenburg-Vorpommern,13,2020-10-22T00:00:00+02:00,1877,21
Niedersachsen,03,2020-10-22T00:00:00+02:00,27426,720
Nordrhein-Westfalen,05,2020-10-22T00:00:00+02:00,97507,1980
Rheinland-Pfalz,07,2020-10-22T00:00:00+02:00,14640,265
Saarland,10,2020-10-22T00:00:00+02:00,4625,178
Sachsen,14,2020-10-22T00:00:00+02:00,11507,269
Sachsen-Anhalt,15,2020-10-22T00:00:00+02:00,3487,71
Schleswig-Holstein,01,2020-10-22T00:00:00+02:00,6147,163
Thüringen,16,2020-10-22T00:00:00+02:00,5250,201
