Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-02-04T00:00:00+01:00,296749,7275
Bayern,09,2021-02-04T00:00:00+01:00,408021,10895
Berlin,11,2021-02-04T00:00:00+01:00,121399,2376
Brandenburg,12,2021-02-04T00:00:00+01:00,69805,2507
Bremen,04,2021-02-04T00:00:00+01:00,16226,283
Hamburg,02,2021-02-04T00:00:00+01:00,46966,1097
Hessen,06,2021-02-04T00:00:00+01:00,174489,5050
Mecklenburg-Vorpommern,13,2021-02-04T00:00:00+01:00,20591,506
Niedersachsen,03,2021-02-04T00:00:00+01:00,144638,3412
Nordrhein-Westfalen,05,2021-02-04T00:00:00+01:00,492669,11259
Rheinland-Pfalz,07,2021-02-04T00:00:00+01:00,94302,2648
Saarland,10,2021-02-04T00:00:00+01:00,26296,760
Sachsen,14,2021-02-04T00:00:00+01:00,182333,6560
Sachsen-Anhalt,15,2021-02-04T00:00:00+01:00,53358,1860
Schleswig-Holstein,01,2021-02-04T00:00:00+01:00,37044,967
Thüringen,16,2021-02-04T00:00:00+01:00,67115,2287
