Bundesland,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,2020-10-02T00:00:00+02:00,50105,1887
Bayern,2020-10-02T00:00:00+02:00,68853,2664
Berlin,2020-10-02T00:00:00+02:00,15032,229
Brandenburg,2020-10-02T00:00:00+02:00,4326,169
Bremen,2020-10-02T00:00:00+02:00,2511,59
Hamburg,2020-10-02T00:00:00+02:00,7984,271
Hessen,2020-10-02T00:00:00+02:00,19324,551
Mecklenburg-Vorpommern,2020-10-02T00:00:00+02:00,1203,20
Niedersachsen,2020-10-02T00:00:00+02:00,20491,689
Nordrhein-Westfalen,2020-10-02T00:00:00+02:00,71357,1879
Rheinland-Pfalz,2020-10-02T00:00:00+02:00,10863,255
Saarland,2020-10-02T00:00:00+02:00,3338,177
Sachsen,2020-10-02T00:00:00+02:00,7349,237
Sachsen-Anhalt,2020-10-02T00:00:00+02:00,2677,68
Schleswig-Holstein,2020-10-02T00:00:00+02:00,4848,162
Thüringen,2020-10-02T00:00:00+02:00,4134,191
