Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-10-21T00:00:00+02:00,602872,10857
Bayern,09,2021-10-21T00:00:00+02:00,774023,15923
Berlin,11,2021-10-21T00:00:00+02:00,216450,3670
Brandenburg,12,2021-10-21T00:00:00+02:00,120328,3882
Bremen,04,2021-10-21T00:00:00+02:00,34609,525
Hamburg,02,2021-10-21T00:00:00+02:00,95306,1766
Hessen,06,2021-10-21T00:00:00+02:00,344921,7812
Mecklenburg-Vorpommern,13,2021-10-21T00:00:00+02:00,51417,1220
Niedersachsen,03,2021-10-21T00:00:00+02:00,311930,6046
Nordrhein-Westfalen,05,2021-10-21T00:00:00+02:00,987767,18069
Rheinland-Pfalz,07,2021-10-21T00:00:00+02:00,187676,4053
Saarland,10,2021-10-21T00:00:00+02:00,48929,1060
Sachsen,14,2021-10-21T00:00:00+02:00,310781,10267
Sachsen-Anhalt,15,2021-10-21T00:00:00+02:00,108175,3565
Schleswig-Holstein,01,2021-10-21T00:00:00+02:00,79129,1710
Thüringen,16,2021-10-21T00:00:00+02:00,143395,4450
