Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-09-25T00:00:00+02:00,565374,10643
Bayern,09,2021-09-25T00:00:00+02:00,719183,15585
Berlin,11,2021-09-25T00:00:00+02:00,204125,3624
Brandenburg,12,2021-09-25T00:00:00+02:00,115481,3843
Bremen,04,2021-09-25T00:00:00+02:00,32263,507
Hamburg,02,2021-09-25T00:00:00+02:00,90539,1717
Hessen,06,2021-09-25T00:00:00+02:00,330063,7718
Mecklenburg-Vorpommern,13,2021-09-25T00:00:00+02:00,48278,1198
Niedersachsen,03,2021-09-25T00:00:00+02:00,297465,5938
Nordrhein-Westfalen,05,2021-09-25T00:00:00+02:00,951121,17741
Rheinland-Pfalz,07,2021-09-25T00:00:00+02:00,178843,3976
Saarland,10,2021-09-25T00:00:00+02:00,47106,1048
Sachsen,14,2021-09-25T00:00:00+02:00,295440,10205
Sachsen-Anhalt,15,2021-09-25T00:00:00+02:00,103394,3533
Schleswig-Holstein,01,2021-09-25T00:00:00+02:00,75627,1683
Thüringen,16,2021-09-25T00:00:00+02:00,134302,4406
