Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-11-16T00:00:00+01:00,710352,11297
Bayern,09,2021-11-16T00:00:00+01:00,950702,16648
Berlin,11,2021-11-16T00:00:00+01:00,245553,3762
Brandenburg,12,2021-11-16T00:00:00+01:00,142292,3988
Bremen,04,2021-11-16T00:00:00+01:00,36846,536
Hamburg,02,2021-11-16T00:00:00+01:00,105281,1849
Hessen,06,2021-11-16T00:00:00+01:00,378843,7984
Mecklenburg-Vorpommern,13,2021-11-16T00:00:00+01:00,58861,1281
Niedersachsen,03,2021-11-16T00:00:00+01:00,341468,6183
Nordrhein-Westfalen,05,2021-11-16T00:00:00+01:00,1073306,18539
Rheinland-Pfalz,07,2021-11-16T00:00:00+01:00,207747,4185
Saarland,10,2021-11-16T00:00:00+01:00,53029,1088
Sachsen,14,2021-11-16T00:00:00+01:00,384348,10546
Sachsen-Anhalt,15,2021-11-16T00:00:00+01:00,125653,3648
Schleswig-Holstein,01,2021-11-16T00:00:00+01:00,87704,1754
Thüringen,16,2021-11-16T00:00:00+01:00,175139,4692
