Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-05-21T00:00:00+02:00,3640109,16034
Bayern,09,2022-05-21T00:00:00+02:00,4851670,23956
Berlin,11,2022-05-21T00:00:00+02:00,1038838,4578
Brandenburg,12,2022-05-21T00:00:00+02:00,785611,5649
Bremen,04,2022-05-21T00:00:00+02:00,197528,772
Hamburg,02,2022-05-21T00:00:00+02:00,575710,2642
Hessen,06,2022-05-21T00:00:00+02:00,1833059,10071
Mecklenburg-Vorpommern,13,2022-05-21T00:00:00+02:00,483444,2217
Niedersachsen,03,2022-05-21T00:00:00+02:00,2327961,9219
Nordrhein-Westfalen,05,2022-05-21T00:00:00+02:00,5212843,25264
Rheinland-Pfalz,07,2022-05-21T00:00:00+02:00,1138057,5652
Saarland,10,2022-05-21T00:00:00+02:00,312830,1671
Sachsen,14,2022-05-21T00:00:00+02:00,1501976,15481
Sachsen-Anhalt,15,2022-05-21T00:00:00+02:00,713239,5335
Schleswig-Holstein,01,2022-05-21T00:00:00+02:00,720710,2514
Thüringen,16,2022-05-21T00:00:00+02:00,706875,7269
