Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-05-07T00:00:00+02:00,3547527,15871
Bayern,09,2022-05-07T00:00:00+02:00,4721739,23685
Berlin,11,2022-05-07T00:00:00+02:00,1013830,4512
Brandenburg,12,2022-05-07T00:00:00+02:00,772525,5591
Bremen,04,2022-05-07T00:00:00+02:00,190627,765
Hamburg,02,2022-05-07T00:00:00+02:00,556829,2569
Hessen,06,2022-05-07T00:00:00+02:00,1766541,9993
Mecklenburg-Vorpommern,13,2022-05-07T00:00:00+02:00,473544,2175
Niedersachsen,03,2022-05-07T00:00:00+02:00,2227557,8922
Nordrhein-Westfalen,05,2022-05-07T00:00:00+02:00,5048875,24927
Rheinland-Pfalz,07,2022-05-07T00:00:00+02:00,1100671,5564
Saarland,10,2022-05-07T00:00:00+02:00,305631,1648
Sachsen,14,2022-05-07T00:00:00+02:00,1482026,15393
Sachsen-Anhalt,15,2022-05-07T00:00:00+02:00,700790,5280
Schleswig-Holstein,01,2022-05-07T00:00:00+02:00,680776,2465
Thüringen,16,2022-05-07T00:00:00+02:00,697974,7163
