Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-11-15T00:00:00+01:00,707028,11252
Bayern,09,2021-11-15T00:00:00+01:00,941688,16571
Berlin,11,2021-11-15T00:00:00+01:00,242960,3759
Brandenburg,12,2021-11-15T00:00:00+01:00,140905,3979
Bremen,04,2021-11-15T00:00:00+01:00,36803,536
Hamburg,02,2021-11-15T00:00:00+01:00,104923,1848
Hessen,06,2021-11-15T00:00:00+01:00,377427,7977
Mecklenburg-Vorpommern,13,2021-11-15T00:00:00+01:00,58636,1277
Niedersachsen,03,2021-11-15T00:00:00+01:00,340483,6171
Nordrhein-Westfalen,05,2021-11-15T00:00:00+01:00,1069076,18487
Rheinland-Pfalz,07,2021-11-15T00:00:00+01:00,206414,4170
Saarland,10,2021-11-15T00:00:00+01:00,52903,1083
Sachsen,14,2021-11-15T00:00:00+01:00,380893,10539
Sachsen-Anhalt,15,2021-11-15T00:00:00+01:00,123929,3641
Schleswig-Holstein,01,2021-11-15T00:00:00+01:00,87216,1751
Thüringen,16,2021-11-15T00:00:00+01:00,173792,4674
