Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-02-17T00:00:00+01:00,1820592,13992
Bayern,09,2022-02-17T00:00:00+01:00,2397315,20989
Berlin,11,2022-02-17T00:00:00+01:00,671653,4175
Brandenburg,12,2022-02-17T00:00:00+01:00,455713,5108
Bremen,04,2022-02-17T00:00:00+01:00,106984,669
Hamburg,02,2022-02-17T00:00:00+01:00,324404,2237
Hessen,06,2022-02-17T00:00:00+01:00,962544,9048
Mecklenburg-Vorpommern,13,2022-02-17T00:00:00+01:00,201359,1712
Niedersachsen,03,2022-02-17T00:00:00+01:00,895841,7300
Nordrhein-Westfalen,05,2022-02-17T00:00:00+01:00,2705891,21714
Rheinland-Pfalz,07,2022-02-17T00:00:00+01:00,507519,4901
Saarland,10,2022-02-17T00:00:00+01:00,139156,1366
Sachsen,14,2022-02-17T00:00:00+01:00,849253,14246
Sachsen-Anhalt,15,2022-02-17T00:00:00+01:00,347853,4691
Schleswig-Holstein,01,2022-02-17T00:00:00+01:00,281324,2061
Thüringen,16,2022-02-17T00:00:00+01:00,368540,6519
