Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-12-24T00:00:00+01:00,991873,12754
Bayern,09,2021-12-24T00:00:00+01:00,1302924,19359
Berlin,11,2021-12-24T00:00:00+01:00,319441,3988
Brandenburg,12,2021-12-24T00:00:00+01:00,233828,4576
Bremen,04,2021-12-24T00:00:00+01:00,45545,587
Hamburg,02,2021-12-24T00:00:00+01:00,133020,1967
Hessen,06,2021-12-24T00:00:00+01:00,467481,8497
Mecklenburg-Vorpommern,13,2021-12-24T00:00:00+01:00,96441,1441
Niedersachsen,03,2021-12-24T00:00:00+01:00,430577,6763
Nordrhein-Westfalen,05,2021-12-24T00:00:00+01:00,1345364,20081
Rheinland-Pfalz,07,2021-12-24T00:00:00+01:00,272329,4565
Saarland,10,2021-12-24T00:00:00+01:00,72205,1225
Sachsen,14,2021-12-24T00:00:00+01:00,636442,12549
Sachsen-Anhalt,15,2021-12-24T00:00:00+01:00,218163,4178
Schleswig-Holstein,01,2021-12-24T00:00:00+01:00,113046,1870
Thüringen,16,2021-12-24T00:00:00+01:00,280388,5719
