Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-01-14T00:00:00+01:00,267714,5874
Bayern,09,2021-01-14T00:00:00+01:00,366609,8399
Berlin,11,2021-01-14T00:00:00+01:00,109569,1711
Brandenburg,12,2021-01-14T00:00:00+01:00,53533,1469
Bremen,04,2021-01-14T00:00:00+01:00,14629,227
Hamburg,02,2021-01-14T00:00:00+01:00,41746,865
Hessen,06,2021-01-14T00:00:00+01:00,154500,3780
Mecklenburg-Vorpommern,13,2021-01-14T00:00:00+01:00,15684,268
Niedersachsen,03,2021-01-14T00:00:00+01:00,124027,2493
Nordrhein-Westfalen,05,2021-01-14T00:00:00+01:00,439609,8585
Rheinland-Pfalz,07,2021-01-14T00:00:00+01:00,82472,1919
Saarland,10,2021-01-14T00:00:00+01:00,22542,588
Sachsen,14,2021-01-14T00:00:00+01:00,161352,4583
Sachsen-Anhalt,15,2021-01-14T00:00:00+01:00,40234,1006
Schleswig-Holstein,01,2021-01-14T00:00:00+01:00,29734,609
Thüringen,16,2021-01-14T00:00:00+01:00,54636,1505
