Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-12-27T00:00:00+01:00,997932,12795
Bayern,09,2021-12-27T00:00:00+01:00,1310206,19407
Berlin,11,2021-12-27T00:00:00+01:00,320703,3991
Brandenburg,12,2021-12-27T00:00:00+01:00,235869,4594
Bremen,04,2021-12-27T00:00:00+01:00,46159,593
Hamburg,02,2021-12-27T00:00:00+01:00,135606,1969
Hessen,06,2021-12-27T00:00:00+01:00,470260,8509
Mecklenburg-Vorpommern,13,2021-12-27T00:00:00+01:00,97438,1448
Niedersachsen,03,2021-12-27T00:00:00+01:00,433003,6768
Nordrhein-Westfalen,05,2021-12-27T00:00:00+01:00,1354425,20109
Rheinland-Pfalz,07,2021-12-27T00:00:00+01:00,273639,4573
Saarland,10,2021-12-27T00:00:00+01:00,72731,1232
Sachsen,14,2021-12-27T00:00:00+01:00,640245,12634
Sachsen-Anhalt,15,2021-12-27T00:00:00+01:00,220231,4192
Schleswig-Holstein,01,2021-12-27T00:00:00+01:00,114190,1875
Thüringen,16,2021-12-27T00:00:00+01:00,282652,5744
