Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-10-22T00:00:00+02:00,607974,10873
Bayern,09,2021-10-22T00:00:00+02:00,778484,15943
Berlin,11,2021-10-22T00:00:00+02:00,217163,3671
Brandenburg,12,2021-10-22T00:00:00+02:00,121013,3891
Bremen,04,2021-10-22T00:00:00+02:00,34703,524
Hamburg,02,2021-10-22T00:00:00+02:00,95672,1766
Hessen,06,2021-10-22T00:00:00+02:00,345805,7820
Mecklenburg-Vorpommern,13,2021-10-22T00:00:00+02:00,51631,1223
Niedersachsen,03,2021-10-22T00:00:00+02:00,312840,6056
Nordrhein-Westfalen,05,2021-10-22T00:00:00+02:00,990051,18097
Rheinland-Pfalz,07,2021-10-22T00:00:00+02:00,188335,4056
Saarland,10,2021-10-22T00:00:00+02:00,49026,1061
Sachsen,14,2021-10-22T00:00:00+02:00,312212,10273
Sachsen-Anhalt,15,2021-10-22T00:00:00+02:00,108563,3566
Schleswig-Holstein,01,2021-10-22T00:00:00+02:00,79374,1711
Thüringen,16,2021-10-22T00:00:00+02:00,144434,4460
