Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-02-21T00:00:00+01:00,310854,7939
Bayern,09,2021-02-21T00:00:00+01:00,428292,12112
Berlin,11,2021-02-21T00:00:00+01:00,126825,2727
Brandenburg,12,2021-02-21T00:00:00+01:00,74843,2912
Bremen,04,2021-02-21T00:00:00+01:00,17425,326
Hamburg,02,2021-02-21T00:00:00+01:00,50179,1223
Hessen,06,2021-02-21T00:00:00+01:00,184252,5664
Mecklenburg-Vorpommern,13,2021-02-21T00:00:00+01:00,23358,689
Niedersachsen,03,2021-02-21T00:00:00+01:00,158597,4096
Nordrhein-Westfalen,05,2021-02-21T00:00:00+01:00,520639,12621
Rheinland-Pfalz,07,2021-02-21T00:00:00+01:00,99781,2989
Saarland,10,2021-02-21T00:00:00+01:00,28056,848
Sachsen,14,2021-02-21T00:00:00+01:00,190482,7457
Sachsen-Anhalt,15,2021-02-21T00:00:00+01:00,58480,2292
Schleswig-Holstein,01,2021-02-21T00:00:00+01:00,41003,1205
Thüringen,16,2021-02-21T00:00:00+01:00,73493,2741
