Bundesland,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,2020-04-28T00:00:00+02:00,31196,1269
Bayern,2020-04-28T00:00:00+02:00,41406,1681
Berlin,2020-04-28T00:00:00+02:00,5669,127
Brandenburg,2020-04-28T00:00:00+02:00,2747,106
Bremen,2020-04-28T00:00:00+02:00,759,27
Hamburg,2020-04-28T00:00:00+02:00,4505,142
Hessen,2020-04-28T00:00:00+02:00,8026,333
Mecklenburg-Vorpommern,2020-04-28T00:00:00+02:00,675,17
Niedersachsen,2020-04-28T00:00:00+02:00,9926,394
Nordrhein-Westfalen,2020-04-28T00:00:00+02:00,32184,1171
Rheinland-Pfalz,2020-04-28T00:00:00+02:00,5928,157
Saarland,2020-04-28T00:00:00+02:00,2509,123
Sachsen,2020-04-28T00:00:00+02:00,4490,148
Sachsen-Anhalt,2020-04-28T00:00:00+02:00,1520,39
Schleswig-Holstein,2020-04-28T00:00:00+02:00,2653,101
Thüringen,2020-04-28T00:00:00+02:00,2144,78
